 ***********************************
   FLAT-PLATE BOUNDARY LAYER MACH 2 
 ***********************************
 Skin friction        =   2.181710264063887E-003
 Friction Mach number =   6.606754422217813E-002
 ***********************************
 Reynolds numbers:
 ***********************************
 Retau    =   998.088870124211     
 Redelta  =   62124.9353040017     
 Retheta  =   5315.42607954019     
 Redelta2 =   3389.65961438797     
 ***********************************
 Shape factors:
 ***********************************
 dstar/delta99 =   0.248992217365626     
 theta/delta99 =   8.556026744381663E-002
 H             =    2.91013837151838     
 Hinc          =    1.36554318455837     
 ***********************************
 Wall-normal profiles:              
 ***********************************

      y/delta99          y+            u+             u_vd+         urms+          vrms+           wrms+          uv+      sqrt(rho/rho_w)     prms+          trms+         rhorms+     y+ du_vd+/dy+      S(u)            S(T)           F(u)           F(T)           omx+           omy+           omz+
      0.1126977    112.4822811     16.0620445     16.6802529      1.8155217      1.0285533      1.2575155     -0.7638667      1.1200657      2.7270898      7.7220572      0.0795535      2.4945380     -0.0782318     -0.1806516      2.7088674      2.7742664      0.0916570      0.0849757      0.0860535
      0.1144512    114.2325062     16.0964896     16.7188435      1.8117558      1.0282783      1.2552465     -0.7623874      1.1206366      2.7194923      7.7118185      0.0795998      2.5042963     -0.0783414     -0.1807064      2.7073436      2.7746520      0.0909658      0.0843803      0.0854487
      0.1162270    116.0048933     16.1309546     16.7574763      1.8079473      1.0279788      1.2530466     -0.7608422      1.1212178      2.7122656      7.7018346      0.0796530      2.5139703     -0.0786757     -0.1808762      2.7060623      2.7751195      0.0902787      0.0837911      0.0848425
      0.1180253    117.7997863     16.1654313     16.7961421      1.8041280      1.0276594      1.2509028     -0.7592381      1.1217927      2.7047478      7.6919040      0.0797066      2.5222648     -0.0791953     -0.1810829      2.7049017      2.7756917      0.0896156      0.0832076      0.0842280
      0.1198466    119.6175334     16.1998983     16.8348170      1.8003201      1.0273214      1.2487928     -0.7576104      1.1223770      2.6974985      7.6818955      0.0797628      2.5286714     -0.0797978     -0.1812080      2.7038072      2.7761936      0.0889897      0.0826304      0.0836216
      0.1216911    121.4584873     16.2343379     16.8734812      1.7965325      1.0269658      1.2467032     -0.7559604      1.1229544      2.6898478      7.6718055      0.0798162      2.5345266     -0.0804197     -0.1811858      2.7028805      2.7764990      0.0883760      0.0820610      0.0830478
      0.1235591    123.3230052     16.2687573     16.9121426      1.7927626      1.0265869      1.2446011     -0.7542965      1.1235410      2.6823887      7.6617806      0.0798716      2.5411154     -0.0810735     -0.1809724      2.7023381      2.7766477      0.0877666      0.0814985      0.0824870
      0.1254512    125.2114488     16.3031681     16.9508145      1.7890141      1.0261834      1.2424531     -0.7526172      1.1241217      2.6744988      7.6520812      0.0799272      2.5484652     -0.0818248     -0.1805656      2.7023147      2.7767030      0.0871679      0.0809432      0.0819323
      0.1273676    127.1241844     16.3375821     16.9895102      1.7852998      1.0257491      1.2402248     -0.7509468      1.1247126      2.6668201      7.6428541      0.0799887      2.5563682     -0.0827402     -0.1799960      2.7027457      2.7765925      0.0865806      0.0803946      0.0813992
      0.1293087    129.0615831     16.3720079     17.0282395      1.7816453      1.0252840      1.2379062     -0.7492786      1.1252986      2.6587574      7.6339584      0.0800510      2.5649650     -0.0838379     -0.1792663      2.7034586      2.7762989      0.0860062      0.0798514      0.0808754
      0.1312749    131.0240209     16.4064600     17.0670187      1.7780596      1.0247817      1.2355078     -0.7476050      1.1258960      2.6509518      7.6251104      0.0801147      2.5745584     -0.0850545     -0.1782770      2.7043546      2.7756760      0.0854424      0.0793134      0.0803270
      0.1332666    133.0118783     16.4409534     17.1058649      1.7745269      1.0242439      1.2330799     -0.7459051      1.1264903      2.6428100      7.6162675      0.0801757      2.5853364     -0.0863325     -0.1769997      2.7053393      2.7746414      0.0848727      0.0787819      0.0797519
      0.1352841    135.0255412     16.4755032     17.1447954      1.7709991      1.0236699      1.2306642     -0.7441680      1.1270976      2.6350150      7.6075688      0.0802395      2.5964519     -0.0876507     -0.1754674      2.7063583      2.7732629      0.0842759      0.0782569      0.0791925
      0.1373279    137.0654002     16.5101026     17.1838028      1.7674350      1.0230715      1.2282684     -0.7423895      1.1277026      2.6269983      7.5990999      0.0803043      2.6062025     -0.0890480     -0.1737792      2.7074391      2.7714902      0.0836682      0.0777381      0.0786561
      0.1393983    139.1318510     16.5447307     17.2228637      1.7638032      1.0224515      1.2258531     -0.7405641      1.1283198      2.6194185      7.5906593      0.0803723      2.6142475     -0.0905523     -0.1721116      2.7084751      2.7695256      0.0830674      0.0772243      0.0781249
      0.1414957    141.2252945     16.5793726     17.2619614      1.7600909      1.0218212      1.2233822     -0.7386917      1.1289338      2.6116501      7.5820508      0.0804386      2.6218046     -0.0921316     -0.1705705      2.7092857      2.7677184      0.0824951      0.0767138      0.0775920
      0.1436206    143.3461368     16.6140298     17.3010979      1.7562820      1.0211799      1.2208378     -0.7367735      1.1295594      2.6043297      7.5733238      0.0805080      2.6292143     -0.0937173     -0.1693232      2.7098497      2.7664226      0.0819496      0.0762077      0.0770620
      0.1457734    145.4947896     16.6486980     17.3402686      1.7523582      1.0205356      1.2182451     -0.7348203      1.1301816      2.5967767      7.5645479      0.0805777      2.6364352     -0.0952974     -0.1684843      2.7103590      2.7658190      0.0814175      0.0757051      0.0765491
      0.1479544    147.6716694     16.6833824     17.3794792      1.7482997      1.0198826      1.2156286     -0.7328287      1.1308142      2.5896125      7.5555512      0.0806490      2.6441858     -0.0968740     -0.1679530      2.7110416      2.7658481      0.0808782      0.0752055      0.0760546
      0.1501642    149.8771989     16.7180922     17.4187404      1.7441275      1.0192276      1.2129976     -0.7308225      1.1314427      2.5821547      7.5461974      0.0807162      2.6525756     -0.0984438     -0.1675406      2.7119494      2.7662987      0.0803459      0.0747118      0.0755538
      0.1524031    152.1118057     16.7528375     17.4580638      1.7398709      1.0185658      1.2103627     -0.7288169      1.1320814      2.5750859      7.5365771      0.0807827      2.6616622     -0.0999813     -0.1670545      2.7129412      2.7667933      0.0798323      0.0742265      0.0750476
      0.1546715    154.3759234     16.7876341     17.4974675      1.7355580      1.0179063      1.2077643     -0.7268358      1.1327155      2.5677158      7.5268429      0.0808452      2.6728107     -0.1014295     -0.1664025      2.7138450      2.7666228      0.0793266      0.0737508      0.0745789
      0.1569700    156.6699914     16.8225198     17.5369943      1.7312142      1.0172422      1.2052200     -0.7248774      1.1333598      2.5607292      7.5170491      0.0809086      2.6867609     -0.1027368     -0.1656643      2.7148431      2.7658888      0.0788306      0.0732850      0.0741340
      0.1592989    158.9944547     16.8575244     17.5766783      1.7268724      1.0165816      1.2027444     -0.7229538      1.1340001      2.5533926      7.5073755      0.0809717      2.7025270     -0.1039185     -0.1648462      2.7163535      2.7649952      0.0783279      0.0728280      0.0736607
      0.1616587    161.3497641     16.8926630     17.6165369      1.7225314      1.0159125      1.2003247     -0.7210347      1.1346503      2.5464310      7.4980091      0.0810406      2.7182408     -0.1049602     -0.1638138      2.7183945      2.7636402      0.0778268      0.0723790      0.0731595
      0.1640499    163.7363768     16.9279226     17.6565555      1.7181705      1.0152429      1.1979508     -0.7191223      1.1352958      2.5391568      7.4891920      0.0811144      2.7324892     -0.1058427     -0.1626506      2.7206421      2.7622347      0.0773232      0.0719365      0.0726524
      0.1664729    166.1547556     16.9632821     17.6967106      1.7137719      1.0145588      1.1955932     -0.7172098      1.1359508      2.5323722      7.4809724      0.0811995      2.7444691     -0.1066755     -0.1614171      2.7228271      2.7610037      0.0768092      0.0714967      0.0721595
      0.1689282    168.6053699     16.9987041     17.7369598      1.7093635      1.0138687      1.1932516     -0.7153422      1.1366013      2.5253677      7.4733737      0.0812906      2.7528883     -0.1076908     -0.1600251      2.7246684      2.7596817      0.0762915      0.0710573      0.0716781
      0.1714163    171.0886950     17.0341438     17.7772524      1.7049902      1.0131600      1.1909478     -0.7135317      1.1372622      2.5188959      7.4661649      0.0813896      2.7582968     -0.1090967     -0.1583861      2.7257587      2.7580651      0.0757745      0.0706161      0.0711909
      0.1739376    173.6052127     17.0695767     17.8175605      1.7006970      1.0124469      1.1887600     -0.7118054      1.1379201      2.5121128      7.4590947      0.0814874      2.7628026     -0.1109431     -0.1564816      2.7257766      2.7562469      0.0752574      0.0701760      0.0707195
      0.1764927    176.1554112     17.1049976     17.8578785      1.6964832      1.0117133      1.1867499     -0.7101054      1.1385904      2.5057567      7.4520865      0.0815890      2.7662785     -0.1130680     -0.1544336      2.7247788      2.7544352      0.0747533      0.0697406      0.0702676
      0.1790820    178.7397854     17.1403884     17.8981860      1.6923128      1.0109664      1.1849065     -0.7084266      1.1392595      2.4989707      7.4452686      0.0816898      2.7689328     -0.1152938     -0.1523821      2.7230138      2.7525897      0.0742789      0.0693106      0.0698559
      0.1817061    181.3588365     17.1757520     17.9384864      1.6881735      1.0101803      1.1831489     -0.7067366      1.1399420      2.4925244      7.4383262      0.0817923      2.7719771     -0.1176738     -0.1503279      2.7209612      2.7507814      0.0737990      0.0688847      0.0694738
      0.1843654    184.0130727     17.2110910     17.9787829      1.6841133      1.0093716      1.1813907     -0.7050964      1.1406237      2.4855968      7.4309058      0.0818858      2.7749403     -0.1203074     -0.1481393      2.7193370      2.7491863      0.0733123      0.0684626      0.0690523
      0.1870605    186.7030090     17.2464043     18.0190743      1.6801244      1.0085309      1.1795294     -0.7034938      1.1413188      2.4790256      7.4232785      0.0819807      2.7776791     -0.1232249     -0.1457759      2.7186603      2.7476789      0.0728266      0.0680437      0.0685909
      0.1897919    189.4291672     17.2817001     18.0593703      1.6761902      1.0076907      1.1774925     -0.7019365      1.1420129      2.4720808      7.4161261      0.0820787      2.7828229     -0.1263777     -0.1433739      2.7191570      2.7459557      0.0723693      0.0676273      0.0681051
      0.1925601    192.1920763     17.3170282     18.0997279      1.6722357      1.0068404      1.1752392     -0.7003288      1.1427194      2.4656528      7.4095875      0.0821904      2.7918187     -0.1295900     -0.1411645      2.7206005      2.7438542      0.0719488      0.0672168      0.0676018
      0.1953656    194.9922721     17.3524244     18.1401883      1.6681667      1.0060023      1.1727654     -0.6986952      1.1434241      2.4589989      7.4034688      0.0823080      2.8026867     -0.1327134     -0.1392688      2.7222389      2.7416455      0.0715264      0.0668130      0.0671313
      0.1982091    197.8302981     17.3879051     18.1807706      1.6639240      1.0051616      1.1701027     -0.6969991      1.1441419      2.4529654      7.3974369      0.0824357      2.8146345     -0.1357609     -0.1375438      2.7233490      2.7397074      0.0710981      0.0664182      0.0667433
      0.2010910    200.7067048     17.4234787     18.2214846      1.6595452      1.0043377      1.1673361     -0.6953269      1.1448589      2.4467110      7.3913106      0.0825622      2.8259200     -0.1388486     -0.1358120      2.7236969      2.7380461      0.0706469      0.0660306      0.0663790
      0.2040119    203.6220503     17.4591213     18.2623033      1.6550979      1.0035058      1.1645306     -0.6936692      1.1455897      2.4409129      7.3847447      0.0826928      2.8345764     -0.1420927     -0.1342767      2.7239454      2.7367562      0.0701829      0.0656441      0.0659873
      0.2069725    206.5769001     17.4948125     18.3032038      1.6506042      1.0026946      1.1617724     -0.6920474      1.1463199      2.4347161      7.3774995      0.0828161      2.8440972     -0.1454871     -0.1329496      2.7248331      2.7356485      0.0697375      0.0652605      0.0656234
      0.2099731    209.5718275     17.5305867     18.3442259      1.6460315      1.0018768      1.1590902     -0.6903334      1.1470643      2.4288807      7.3693192      0.0829366      2.8558243     -0.1488700     -0.1316021      2.7264437      2.7343613      0.0693173      0.0648874      0.0652807
      0.2130145    212.6074136     17.5664465     18.3853727      1.6414095      1.0010706      1.1564228     -0.6885861      1.1478096      2.4226855      7.3607167      0.0830507      2.8661507     -0.1521390     -0.1301461      2.7285916      2.7334095      0.0689315      0.0645257      0.0649030
      0.2160972    215.6842473     17.6023683     18.4266177      1.6367485      1.0002437      1.1536753     -0.6867805      1.1485696      2.4169299      7.3522309      0.0831728      2.8749697     -0.1549923     -0.1285875      2.7307426      2.7330394      0.0685967      0.0641728      0.0645492
      0.2192219    218.8029255     17.6383489     18.4679576      1.6320610      0.9994051      1.1509092     -0.6849801      1.1493289      2.4108568      7.3439252      0.0832937      2.8847412     -0.1571296     -0.1267104      2.7322559      2.7331051      0.0682672      0.0638265      0.0642341
      0.2223891    221.9640532     17.6744054     18.5094123      1.6273872      0.9985022      1.1482640     -0.6831015      1.1501008      2.4051282      7.3355051      0.0834182      2.8950978     -0.1587028     -0.1242475      2.7331575      2.7331419      0.0679061      0.0634881      0.0638883
      0.2255994    225.1682439     17.7105361     18.5509801      1.6227961      0.9975569      1.1458232     -0.6812265      1.1508698      2.3989249      7.3271758      0.0835389      2.9057179     -0.1600850     -0.1211537      2.7332986      2.7324543      0.0674963      0.0631570      0.0634923
      0.2288535    228.4161190     17.7467592     18.5926823      1.6183086      0.9965470      1.1435423     -0.6793109      1.1516508      2.3929305      7.3193252      0.0836704      2.9186074     -0.1616341     -0.1177228      2.7331540      2.7314294      0.0670832      0.0628296      0.0631021
      0.2321520    231.7083087     17.7831131     18.6345635      1.6138899      0.9955192      1.1413551     -0.6774680      1.1524304      2.3864877      7.3118808      0.0838040      2.9357070     -0.1635419     -0.1140088      2.7334390      2.7302753      0.0667029      0.0625052      0.0627577
      0.2354955    235.0454517     17.8196550     18.6766900      1.6094468      0.9944482      1.1392643     -0.6755545      1.1532236      2.3805043      7.3044964      0.0839449      2.9563909     -0.1658176     -0.1101178      2.7342669      2.7294188      0.0663601      0.0621824      0.0624696
      0.2388847    238.4281955     17.8564250     18.7191086      1.6049521      0.9933578      1.1372213     -0.6736003      1.1540140      2.3744239      7.2971998      0.0840823      2.9823293     -0.1684726     -0.1057170      2.7351303      2.7285406      0.0660217      0.0618591      0.0621819
      0.2423203    241.8571964     17.8935064     18.7619158      1.6002826      0.9921911      1.1351249     -0.6714070      1.1548148      2.3688809      7.2896711      0.0842215      3.0136804     -0.1714340     -0.1011757      2.7358763      2.7275961      0.0656826      0.0615330      0.0618833
      0.2458029    245.3331195     17.9309283     18.8051462      1.5953924      0.9909840      1.1329776     -0.6690632      1.1556134      2.3631380      7.2815129      0.0843518      3.0450366     -0.1748333     -0.0969127      2.7376434      2.7263666      0.0653300      0.0612091      0.0615421
      0.2493331    248.8566393     17.9686755     18.8487827      1.5902795      0.9897057      1.1309027     -0.6664694      1.1564258      2.3577480      7.2724819      0.0844794      3.0752324     -0.1789849     -0.0930038      2.7415786      2.7255000      0.0649789      0.0608882      0.0611855
      0.2529118    252.4284393     18.0067261     18.8928008      1.5849968      0.9884007      1.1290185     -0.6637263      1.1572367      2.3521436      7.2627698      0.0845983      3.1006879     -0.1838197     -0.0890217      2.7469006      2.7254126      0.0646155      0.0605685      0.0608137
      0.2565395    256.0492125     18.0449989     18.9371072      1.5795210      0.9870238      1.1272744     -0.6607018      1.1580623      2.3468550      7.2525824      0.0847141      3.1212192     -0.1887043     -0.0844506      2.7528247      2.7255883      0.0642948      0.0602505      0.0604235
      0.2602170    259.7196614     18.0834832     18.9816904      1.5737908      0.9856150      1.1255700     -0.6575374      1.1588888      2.3413999      7.2425796      0.0848282      3.1448109     -0.1932156     -0.0793919      2.7590601      2.7249898      0.0640213      0.0599382      0.0600783
      0.2639449    263.4404980     18.1222277     19.0266073      1.5678488      0.9840928      1.1239449     -0.6541434      1.1597312      2.3360738      7.2330465      0.0849552      3.1696347     -0.1972643     -0.0745970      2.7658807      2.7248333      0.0637229      0.0596309      0.0597263
      0.2677241    267.2124442     18.1612075     19.0718298      1.5617809      0.9824772      1.1223438     -0.6507350      1.1605743      2.3303173      7.2233920      0.0850810      3.1923536     -0.2009807     -0.0700705      2.7737597      2.7258336      0.0633464      0.0593218      0.0593097
      0.2715552    271.0362319     18.2004321     19.1173696      1.5554853      0.9807222      1.1205137     -0.6472464      1.1614309      2.3244293      7.2129308      0.0852051      3.2192397     -0.2046703     -0.0659901      2.7824406      2.7277360      0.0629779      0.0590071      0.0588738
      0.2754390    274.9126028     18.2399902     19.1633306      1.5490083      0.9789202      1.1182769     -0.6438227      1.1622858      2.3180685      7.2018573      0.0853251      3.2557381     -0.2084656     -0.0625405      2.7908897      2.7298112      0.0626475      0.0586919      0.0584656
      0.2793762    278.8423090     18.2799871     19.2098358      1.5424039      0.9770367      1.1157658     -0.6402207      1.1631547      2.3116280      7.1903584      0.0854505      3.2970039     -0.2124963     -0.0595926      2.7983839      2.7320206      0.0623492      0.0583733      0.0581147
      0.2833677    282.8261130     18.3204236     19.2568872      1.5357330      0.9751088      1.1133060     -0.6365532      1.1640223      2.3046828      7.1785439      0.0855704      3.3363707     -0.2171701     -0.0566343      2.8048618      2.7341672      0.0619586      0.0580538      0.0578367
      0.2874141    286.8647875     18.3612543     19.3044331      1.5289812      0.9730695      1.1110398     -0.6326189      1.1649027      2.2978970      7.1673186      0.0857008      3.3680871     -0.2224190     -0.0534862      2.8100956      2.7351249      0.0615010      0.0577412      0.0576123
      0.2915162    290.9591161     18.4023441     19.3523166      1.5222318      0.9709840      1.1088764     -0.6286477      1.1657786      2.2909995      7.1571105      0.0858384      3.3875850     -0.2279968     -0.0501300      2.8147938      2.7349152      0.0610793      0.0574395      0.0573869
      0.2956750    295.1098933     18.4435760     19.4004023      1.5156618      0.9687951      1.1067509     -0.6245790      1.1666685      2.2845924      7.1469902      0.0859822      3.4018695     -0.2340155     -0.0464491      2.8199710      2.7338684      0.0607108      0.0571390      0.0571161
      0.2998911    299.3179242     18.4849637     19.4487065      1.5093385      0.9665894      1.1045119     -0.6206673      1.1675637      2.2781699      7.1357952      0.0861110      3.4241951     -0.2402595     -0.0424903      2.8265799      2.7326109      0.0603784      0.0568393      0.0567959
      0.3041653    303.5840252     18.5266449     19.4973911      1.5030975      0.9643268      1.1020600     -0.6166745      1.1684825      2.2722972      7.1231995      0.0862340      3.4568091     -0.2463740     -0.0388440      2.8342779      2.7317032      0.0600801      0.0565375      0.0564761
      0.3084986    307.9090240     18.5686974     19.5465482      1.4968430      0.9620854      1.0994031     -0.6127070      1.1694102      2.2661852      7.1097756      0.0863467      3.4933863     -0.2522315     -0.0355065      2.8418930      2.7315265      0.0597652      0.0562349      0.0561711
      0.3128917    312.2937597     18.6111763     19.5962436      1.4905471      0.9598209      1.0965817     -0.6085170      1.1703592      2.2604843      7.0956473      0.0864652      3.5382522     -0.2577807     -0.0324788      2.8481381      2.7315291      0.0594365      0.0559322      0.0558691
      0.3173456    316.7390830     18.6542178     19.6466381      1.4841922      0.9576256      1.0936364     -0.6043107      1.1713083      2.2546097      7.0815774      0.0865876      3.5939172     -0.2631185     -0.0297244      2.8534505      2.7309842      0.0591864      0.0556270      0.0556066
      0.3218610    321.2458563     18.6978975     19.6978217      1.4778226      0.9554024      1.0907800     -0.5999961      1.1722762      2.2493719      7.0677536      0.0867259      3.6507229     -0.2685993     -0.0270051      2.8583334      2.7296180      0.0589323      0.0553237      0.0554091
      0.3264388    325.8149539     18.7421729     19.7497463      1.4715086      0.9531585      1.0881507     -0.5957414      1.1732558      2.2439225      7.0549043      0.0868727      3.7012302     -0.2741510     -0.0233799      2.8618411      2.7276984      0.0586064      0.0550217      0.0551285
      0.3310800    330.4472623     18.7869835     19.8023431      1.4651726      0.9507969      1.0856207     -0.5914103      1.1742616      2.2391097      7.0439436      0.0870479      3.7510740     -0.2794369     -0.0190423      2.8648542      2.7260541      0.0582690      0.0547260      0.0548263
      0.3357854    335.1436801     18.8323967     19.8556932      1.4589037      0.9483841      1.0828818     -0.5871564      1.1752779      2.2339219      7.0352424      0.0872454      3.8127676     -0.2846157     -0.0139041      2.8690046      2.7251650      0.0579397      0.0544350      0.0545060
      0.3405560    339.9051187     18.8785746     19.9099891      1.4527088      0.9457802      1.0797637     -0.5826669      1.1763156      2.2288281      7.0274332      0.0874604      3.8853968     -0.2891860     -0.0087568      2.8744316      2.7235539      0.0576149      0.0541315      0.0542572
      0.3453926    344.7325016     18.9255573     19.9652800      1.4466077      0.9429877      1.0765029     -0.5780954      1.1773597      2.2225941      7.0195068      0.0876693      3.9546204     -0.2927658     -0.0038001      2.8803590      2.7219520      0.0572158      0.0538168      0.0539711
      0.3502962    349.6267654     18.9731821     20.0213770      1.4406426      0.9399382      1.0733428     -0.5732848      1.1784282      2.2162030      7.0119565      0.0878903      3.9961552     -0.2960281      0.0012542      2.8859086      2.7197112      0.0568017      0.0534906      0.0536787
      0.3552678    354.5888598     19.0210280     20.0777858      1.4349846      0.9367340      1.0703205     -0.5684311      1.1795066      2.2085074      7.0053488      0.0881218      4.0055965     -0.2998851      0.0062361      2.8920096      2.7171934      0.0564389      0.0531551      0.0532905
      0.3603083    359.6197473     19.0689045     20.1342828      1.4296474      0.9333120      1.0674060     -0.5634519      1.1806060      2.2003426      6.9979127      0.0883525      4.0206346     -0.3046683      0.0108360      2.8988027      2.7149619      0.0560827      0.0528202      0.0528417
      0.3654188    364.7204039     19.1170477     20.1911475      1.4243205      0.9298387      1.0644668     -0.5585345      1.1817136      2.1915129      6.9892158      0.0885745      4.0563833     -0.3107612      0.0145089      2.9071064      2.7124903      0.0557162      0.0524776      0.0524216
      0.3706001    369.8918194     19.1655477     20.2484880      1.4186720      0.9262989      1.0613118     -0.5535405      1.1828421      2.1833662      6.9787329      0.0887932      4.0832502     -0.3172956      0.0175007      2.9149038      2.7098759      0.0553070      0.0521282      0.0520326
      0.3758533    375.1349969     19.2142142     20.3060805      1.4128224      0.9227862      1.0578885     -0.5486149      1.1839793      2.1748833      6.9681888      0.0890122      4.1032605     -0.3235811      0.0206760      2.9213422      2.7064821      0.0548434      0.0517825      0.0517025
      0.3811794    380.4509537     19.2631353     20.3640303      1.4070413      0.9192671      1.0543409     -0.5435606      1.1851331      2.1672461      6.9589291      0.0892535      4.1347413     -0.3297446      0.0248418      2.9284454      2.7036662      0.0544888      0.0514380      0.0513760
      0.3865795    385.8407211     19.3123913     20.4224337      1.4012006      0.9157596      1.0509168     -0.5385150      1.1862884      2.1594092      6.9499839      0.0895035      4.1671798     -0.3354916      0.0286724      2.9335760      2.7011193      0.0541899      0.0510946      0.0510572
      0.3920546    391.3053448     19.3619448     20.4812475      1.3952099      0.9121540      1.0474894     -0.5335554      1.1874630      2.1520164      6.9402162      0.0897520      4.1977506     -0.3406214      0.0324902      2.9356584      2.7005846      0.0538608      0.0507445      0.0507234
      0.3976058    396.8458849     19.4117927     20.5404696      1.3888877      0.9085295      1.0440678     -0.5287540      1.1886474      2.1443678      6.9303026      0.0899969      4.2239990     -0.3446675      0.0368596      2.9353878      2.7011845      0.0535351      0.0504017      0.0503746
      0.4032340    402.4634165     19.4618581     20.6000099      1.3822429      0.9048687      1.0407305     -0.5238961      1.1898536      2.1369046      6.9193712      0.0902318      4.2506248     -0.3483424      0.0408585      2.9364789      2.7044922      0.0531752      0.0500529      0.0500226
      0.4089406    408.1590292     19.5121850     20.6599222      1.3754767      0.9012794      1.0372359     -0.5190166      1.1910762      2.1283553      6.9069770      0.0904494      4.2716107     -0.3526479      0.0453134      2.9406761      2.7087813      0.0527902      0.0496974      0.0496723
      0.4147264    413.9338281     19.5625777     20.7199751      1.3686992      0.8976834      1.0333204     -0.5140602      1.1923191      2.1192951      6.8959505      0.0906889      4.2761477     -0.3582713      0.0502113      2.9468908      2.7114315      0.0524242      0.0493390      0.0493132
      0.4205927    419.7889337     19.6129091     20.7800174      1.3619511      0.8940414      1.0290382     -0.5091227      1.1935571      2.1095148      6.8862298      0.0909468      4.2716087     -0.3647231      0.0548813      2.9528941      2.7118355      0.0520143      0.0489851      0.0488700
      0.4265407    425.7254817     19.6630997     20.8399541      1.3551300      0.8903098      1.0242851     -0.5040261      1.1948076      2.0998415      6.8770781      0.0912209      4.2662351     -0.3720197      0.0592364      2.9577894      2.7106042      0.0515969      0.0486391      0.0484204
      0.4325713    431.7446240     19.7132082     20.8998555      1.3480576      0.8865484      1.0192329     -0.4990820      1.1960630      2.0904238      6.8676314      0.0914879      4.2677878     -0.3803851      0.0643050      2.9626876      2.7097644      0.0512115      0.0482904      0.0480065
      0.4386859    437.8475283     19.7633452     20.9598541      1.3407333      0.8826868      1.0142567     -0.4943212      1.1973212      2.0815796      6.8577515      0.0917432      4.2852399     -0.3891215      0.0706529      2.9679566      2.7106341      0.0507514      0.0479295      0.0476512
      0.4448856    444.0353786     19.8137800     21.0202726      1.3332371      0.8788292      1.0093720     -0.4898164      1.1985838      2.0735834      6.8461412      0.0919727      4.3315470     -0.3980856      0.0779621      2.9750866      2.7127865      0.0503550      0.0475581      0.0472829
      0.4511716    450.3093755     19.8647868     21.0814412      1.3255952      0.8749782      1.0047547     -0.4853961      1.1998634      2.0655786      6.8340371      0.0922046      4.3826646     -0.4077110      0.0859154      2.9849969      2.7148563      0.0499485      0.0471857      0.0469436
      0.4575452    456.6707360     19.9162535     21.1432275      1.3179164      0.8711163      1.0002357     -0.4811818      1.2011565      2.0575351      6.8214304      0.0924295      4.4302757     -0.4173539      0.0941543      2.9954591      2.7160716      0.0495574      0.0468095      0.0466464
      0.4640075    463.1206945     19.9682436     21.2057100      1.3102679      0.8670889      0.9955232     -0.4767303      1.2024745      2.0491345      6.8075156      0.0926441      4.4759584     -0.4263546      0.1033146      3.0065740      2.7153367      0.0491640      0.0464327      0.0463411
      0.4705598    469.6605022     20.0205995     21.2687014      1.3028561      0.8629111      0.9902005     -0.4720012      1.2038014      2.0405766      6.7906430      0.0928245      4.5064456     -0.4340325      0.1127036      3.0176418      2.7164264      0.0487992      0.0460577      0.0459662
      0.4772034    476.2914279     20.0732117     21.3320712      1.2956918      0.8585024      0.9844882     -0.4669425      1.2051385      2.0316176      6.7748214      0.0930165      4.5367232     -0.4402974      0.1232062      3.0279702      2.7208895      0.0484099      0.0456787      0.0455668
      0.4839396    483.0147581     20.1260560     21.3957915      1.2884540      0.8539557      0.9786873     -0.4616025      1.2064897      2.0232738      6.7576026      0.0931931      4.5431153     -0.4463816      0.1326041      3.0385348      2.7252527      0.0480161      0.0452863      0.0451267
      0.4907697    489.8317971     20.1787317     21.4593805      1.2811544      0.8492062      0.9732927     -0.4562886      1.2078664      2.0142068      6.7391219      0.0933561      4.5401061     -0.4529790      0.1417217      3.0485864      2.7280858      0.0475388      0.0448921      0.0446555
      0.4976950    496.7438675     20.2314546     21.5230994      1.2733039      0.8443065      0.9678247     -0.4506408      1.2092568      2.0041575      6.7205988      0.0935214      4.5506679     -0.4610336      0.1503032      3.0647987      2.7308264      0.0470489      0.0444881      0.0442197
      0.5047169    503.7523103     20.2842412     21.5869691      1.2648138      0.8392355      0.9619862     -0.4448260      1.2106661      1.9927668      6.7017171      0.0936823      4.5745514     -0.4695988      0.1584836      3.0828755      2.7311549      0.0465657      0.0440883      0.0437635
      0.5118367    510.8584852     20.3373789     21.6513386      1.2560801      0.8340959      0.9558842     -0.4391603      1.2120754      1.9813368      6.6832782      0.0938392      4.6151391     -0.4781995      0.1669837      3.1010243      2.7310703      0.0461136      0.0437011      0.0433109
      0.5190558    518.0637709     20.3908240     21.7161558      1.2471885      0.8288614      0.9495846     -0.4332135      1.2134882      1.9692004      6.6650565      0.0939912      4.6323082     -0.4875255      0.1764221      3.1201477      2.7325210      0.0456607      0.0433284      0.0428904
      0.5263755    525.3695652     20.4443167     21.7811063      1.2382297      0.8235974      0.9432117     -0.4273512      1.2149003      1.9572068      6.6469389      0.0941451      4.6538360     -0.4994128      0.1857131      3.1428054      2.7346691      0.0453039      0.0429283      0.0424496
      0.5337974    532.7772855     20.4982294     21.8466435      1.2286809      0.8181892      0.9370435     -0.4215516      1.2163312      1.9451472      6.6268471      0.0942889      4.7105812     -0.5102143      0.1934756      3.1635601      2.7355613      0.0449333      0.0425030      0.0420772
