 ***********************************
   FLAT-PLATE BOUNDARY LAYER MACH 2 
 ***********************************
 Skin friction        =   3.189113759049216E-003
 Friction Mach number =   8.015181797633535E-002
 ***********************************
 Reynolds numbers:
 ***********************************
 Retau    =   251.850235526004     
 Redelta  =   13011.7949333293     
 Retheta  =   1121.75670367170     
 Redelta2 =   715.346866473262     
 ***********************************
 Shape factors:
 ***********************************
 dstar/delta99 =   0.265837716667336     
 theta/delta99 =   8.621075796378881E-002
 H             =    3.08357939248135     
 Hinc          =    1.51002697098228     
 ***********************************
 Wall-normal profiles:              
 ***********************************

      y/delta99          y+            u+             u_vd+         urms+          vrms+           wrms+          uv+      sqrt(rho/rho_w)     prms+          trms+         rhorms+     y+ du_vd+/dy+      S(u)            S(T)           F(u)           F(T)           omx+           omy+           omz+
      0.5738623    144.5273667     17.0642803     18.1943752      1.0826953      0.7301039      0.8512380     -0.3817032      1.2223927      1.8295235      5.1131718      0.1112435      4.3390883     -0.5595850      0.3224872      3.1775366      2.6964325      0.0790453      0.0724292      0.0702292
      0.5874596    147.9518339     17.1479579     18.2967737      1.0645947      0.7189835      0.8363864     -0.3688579      1.2250639      1.8054200      5.0726459      0.1112905      4.4063825     -0.5797545      0.3395508      3.2004734      2.6973217      0.0771286      0.0708841      0.0687228
      0.6013697    151.4550955     17.2327197     18.4007278      1.0450528      0.7075033      0.8212420     -0.3554838      1.2277870      1.7809049      5.0322983      0.1113331      4.4796728     -0.6016350      0.3587864      3.2313353      2.6999049      0.0751787      0.0693013      0.0674054
      0.6156000    155.0390173     17.3186799     18.5063878      1.0241613      0.6956441      0.8055469     -0.3415096      1.2305622      1.7563333      4.9895425      0.1113267      4.5543026     -0.6252920      0.3801258      3.2686862      2.7043963      0.0732845      0.0676620      0.0660458
      0.6301583    158.7055078     17.4057171     18.6136167      1.0022355      0.6833114      0.7892704     -0.3270449      1.2334156      1.7306639      4.9443672      0.1112637      4.6192969     -0.6516812      0.4043315      3.3162115      2.7114427      0.0713573      0.0659542      0.0645520
      0.6450521    162.4565200     17.4935764     18.7221121      0.9796849      0.6704767      0.7720775     -0.3121751      1.2363356      1.7038253      4.8954634      0.1111226      4.6649642     -0.6802121      0.4296938      3.3685046      2.7181615      0.0694492      0.0641814      0.0628834
      0.6602894    166.2940515     17.5818031     18.8313220      0.9565941      0.6571490      0.7536587     -0.2970363      1.2393308      1.6752953      4.8444142      0.1109128      4.6871229     -0.7093767      0.4574571      3.4191385      2.7285254      0.0674811      0.0623577      0.0611509
      0.6758784    170.2201465     17.6700238     18.9407909      0.9329168      0.6433376      0.7342506     -0.2817062      1.2423739      1.6453405      4.7926221      0.1106528      4.6932421     -0.7427833      0.4883887      3.4826334      2.7435796      0.0652917      0.0604849      0.0594365
      0.6918274    174.2368973     17.7579966     19.0502221      0.9087277      0.6290788      0.7137475     -0.2662564      1.2454673      1.6133962      4.7382588      0.1103015      4.6891292     -0.7811444      0.5222130      3.5627222      2.7629279      0.0630590      0.0585634      0.0577288
      0.7081448    178.3464467     17.8455611     19.1594176      0.8838671      0.6143317      0.6918991     -0.2506842      1.2485951      1.5796308      4.6794699      0.1098182      4.6782134     -0.8239538      0.5588276      3.6574083      2.7867106      0.0608026      0.0566010      0.0560355
      0.7248395    182.5509922     17.9325663     19.2681904      0.8578391      0.5990695      0.6687927     -0.2350121      1.2517797      1.5435933      4.6150878      0.1091781      4.6547570     -0.8707933      0.5982755      3.7667277      2.8144126      0.0585272      0.0545824      0.0543205
      0.7419203    186.8527947     18.0186454     19.3760814      0.8304480      0.5832899      0.6445686     -0.2192582      1.2550050      1.5057236      4.5463511      0.1083997      4.6030273     -0.9200538      0.6421000      3.8829421      2.8508736      0.0562296      0.0525011      0.0524765
      0.7593965    191.2541941     18.1032486     19.4823973      0.8018561      0.5670642      0.6195311     -0.2035618      1.2582773      1.4661916      4.4719982      0.1074519      4.5287834     -0.9726515      0.6905068      4.0165024      2.8998202      0.0538851      0.0503834      0.0505926
      0.7772780    195.7576383     18.1861591     19.5868580      0.7720511      0.5503942      0.5939182     -0.1880376      1.2615682      1.4255851      4.3919420      0.1063124      4.4462805     -1.0324022      0.7449568      4.1813436      2.9660492      0.0513730      0.0482346      0.0487680
      0.7955749    200.3657341     18.2672257     19.6892635      0.7409759      0.5331939      0.5672957     -0.1725928      1.2648832      1.3833677      4.3055811      0.1049594      4.3547030     -1.1006396      0.8055699      4.3795873      3.0471086      0.0487795      0.0460080      0.0469599
      0.8142987    205.0813291     18.3462645     19.7893705      0.7088621      0.5153035      0.5395130     -0.1572812      1.2682285      1.3396244      4.2108591      0.1033340      4.2492783     -1.1796604      0.8748378      4.6348577      3.1519621      0.0460842      0.0436722      0.0450327
      0.8334621    209.9076355     18.4229542     19.8867604      0.6758105      0.4967911      0.5105078     -0.1421488      1.2716134      1.2939885      4.1076011      0.1014278      4.1189454     -1.2703398      0.9537941      4.9644275      3.2862761      0.0434541      0.0412540      0.0429823
      0.8530800    214.8484004     18.4968110     19.9808024      0.6415907      0.4776498      0.4812255     -0.1274041      1.2749927      1.2470232      3.9958538      0.0992334      3.9613805     -1.3711876      1.0439798      5.3734197      3.4628728      0.0407522      0.0388200      0.0408395
      0.8731702    219.9081191     18.5675075     20.0710587      0.6053025      0.4578289      0.4522491     -0.1131867      1.2783527      1.1985332      3.8734469      0.0967012      3.7951181     -1.4816615      1.1461738      5.8742518      3.6913788      0.0379304      0.0363729      0.0388192
      0.8937545    225.0922723     18.6350048     20.1574556      0.5665604      0.4374122      0.4236390     -0.0993546      1.2816561      1.1494756      3.7393973      0.0938129      3.6145714     -1.6051344      1.2622430      6.5063204      3.9847824      0.0350727      0.0339009      0.0368667
      0.9148594    230.4075531     18.6988352     20.2393679      0.5261642      0.4165222      0.3950701     -0.0860018      1.2849040      1.0999104      3.5922719      0.0905321      3.3990718     -1.7409778      1.3959315      7.3080625      4.3684330      0.0323985      0.0313945      0.0348951
      0.9365170    235.8620354     18.7583883     20.3159824      0.4849137      0.3951050      0.3668319     -0.0733910      1.2880782      1.0504425      3.4283902      0.0867811      3.1422085     -1.8843801      1.5498264      8.2825602      4.8659523      0.0297206      0.0288774      0.0328641
      0.9587652    241.4652376     18.8129424     20.3863366      0.4429650      0.3731271      0.3384341     -0.0615734      1.2911665      1.0002301      3.2487263      0.0825526      2.8454416     -2.0271214      1.7329594      9.4398461      5.5458732      0.0270385      0.0263512      0.0307350
      0.9816471    247.2280442     18.8619677     20.4497086      0.4006762      0.3507533      0.3099312     -0.0506398      1.2941115      0.9508481      3.0525994      0.0778587      2.5274297     -2.1619101      1.9442186     10.7922275      6.4271067      0.0244401      0.0238408      0.0284928
      1.0052104    253.1624816     18.9052463     20.5057758      0.3591015      0.3281203      0.2816402     -0.0408160      1.2968752      0.9015155      2.8446684      0.0727985      2.1977444     -2.2991410      2.1915865     12.5302890      7.5954113      0.0219168      0.0213521      0.0261411
      1.0295062    259.2813751     18.9425673     20.5542239      0.3193160      0.3051919      0.2542535     -0.0322137      1.2994173      0.8524039      2.6262373      0.0674119      1.8591161     -2.4256896      2.4830955     14.6723003      9.1577029      0.0194281      0.0189149      0.0236848
      1.0545868    265.5979460     18.9738819     20.5949509      0.2820166      0.2821953      0.2282854     -0.0248807      1.3017364      0.8034458      2.3954807      0.0616789      1.5292827     -2.5051509      2.8301507     17.0224805     11.3019555      0.0170931      0.0165934      0.0212541
      1.0805049    272.1254229     18.9994758     20.6282938      0.2482778      0.2592061      0.2032307     -0.0187760      1.3037901      0.7566363      2.1593318      0.0557555      1.2210835     -2.5064641      3.2444977     19.4299436     14.2292506      0.0147966      0.0143986      0.0188034
      1.1073118    278.8767338     19.0197457     20.6547394      0.2183902      0.2365571      0.1783517     -0.0138887      1.3055707      0.7118072      1.9250886      0.0498227      0.9446791     -2.4297036      3.7368953     21.8361586     18.2061959      0.0128295      0.0123340      0.0164108
      1.1350568    285.8643203     19.0353452     20.6751175      0.1920071      0.2143940      0.1549114     -0.0100683      1.3070756      0.6705957      1.6935498      0.0439155      0.7094348     -2.2662475      4.3454827     23.9981466     24.0320821      0.0109464      0.0103976      0.0141012
      1.1637872    293.1000852     19.0469589     20.6903047      0.1684187      0.1929744      0.1334362     -0.0070580      1.3083301      0.6323706      1.4701296      0.0381767      0.5113031     -1.9694935      5.1035033     24.9562873     32.4694196      0.0092079      0.0086089      0.0118728
      1.1935484    300.5954517     19.0552232     20.7011213      0.1475462      0.1726697      0.1144168     -0.0047887      1.3093348      0.5990320      1.2581167      0.0327362      0.3536004     -1.5499011      6.0428919     24.1679467     44.8822162      0.0075475      0.0070334      0.0097523
      1.2243844    308.3614973     19.0609493     20.7086209      0.1289005      0.1538982      0.0977883     -0.0031334      1.3101306      0.5696151      1.0577297      0.0276321      0.2426729     -1.0013500      7.2558103     20.8876009     64.4430792      0.0061268      0.0056157      0.0080695
      1.2563384    316.4091198     19.0649019     20.7138005      0.1127007      0.1366784      0.0836503     -0.0018948      1.3107367      0.5441101      0.8720262      0.0229318      0.1612644     -0.3578458      8.8742445     15.7275362     96.7332414      0.0048736      0.0043001      0.0065536
      1.2894536    324.7492020     19.0674223     20.7171047      0.0995645      0.1209435      0.0715490     -0.0010496      1.3111995      0.5212822      0.6993641      0.0186058      0.0962445      0.1737361     10.9981591     11.2059347    149.3552854      0.0037372      0.0031639      0.0050232
      1.3237738    333.3927525     19.0688777     20.7190132      0.0894257      0.1069305      0.0605275     -0.0005718      1.3115283      0.5025350      0.5472726      0.0148378      0.0533963      0.4337784     13.8900823      9.7796240    240.1078487      0.0028785      0.0023099      0.0036592
      1.3593436    342.3510158     19.0696875     20.7200755      0.0807966      0.0946735      0.0513317     -0.0003079      1.3117613      0.4865328      0.4160151      0.0116692      0.0286694      0.5473475     17.8216947      9.4578632    402.1058637      0.0020933      0.0016360      0.0026832
      1.3962089    351.6355521     19.0700941     20.7206089      0.0731826      0.0840698      0.0440903     -0.0001784      1.3119090      0.4735761      0.3051438      0.0091180      0.0117022      0.6451467     22.9760234      8.0958348    690.6867549      0.0014920      0.0010950      0.0018063
      1.4344171    361.2582925     19.0702142     20.7207664      0.0662375      0.0750889      0.0381979     -0.0001212      1.3120069      0.4622657      0.2177851      0.0072698      0.0019679      0.6044831     28.0481708      6.0488713   1071.3702276      0.0010343      0.0006901      0.0011289
      1.4740172    371.2315780     19.0702182     20.7207717      0.0602662      0.0675831      0.0333611     -0.0000922      1.3120619      0.4531959      0.1455637      0.0059632     -0.0013097      0.4637829     28.8444014      4.2421090   1384.0116348      0.0006307      0.0004002      0.0006877
      1.5150599    381.5681874     19.0701747     20.7207146      0.0552310      0.0612547      0.0294425     -0.0000790      1.3121007      0.4451106      0.1019547      0.0052650     -0.0024288      0.3773678     21.4677466      3.0902466   1240.2958733      0.0003301      0.0002448      0.0003992
      1.5575977    392.2813599     19.0701179     20.7206401      0.0509218      0.0558390      0.0261442     -0.0000729      1.3121172      0.4386534      0.0860865      0.0050036     -0.0032861      0.3084028     13.9594904      3.3743646    930.5190320      0.0002443      0.0001407      0.0002765
      1.6016853    403.3848150     19.0700390     20.7205366      0.0470929      0.0511132      0.0233624     -0.0000698      1.3121360      0.4329100      0.0766376      0.0048414     -0.0035799      0.2545789      4.7843781      3.1434147    360.5013040      0.0001318      0.0000481      0.0001288
      1.6473789    414.8927714     19.0699681     20.7204435      0.0437607      0.0469817      0.0209741     -0.0000651      1.3121459      0.4284024      0.0716107      0.0047440     -0.0034281      0.2091100      0.3646192      2.1309558    165.4570446      0.0000316      0.0000128      0.0000366
      1.6947372    426.8199651     19.0698912     20.7203426      0.0407624      0.0433520      0.0189103     -0.0000614      1.3121610      0.4244582      0.0704296      0.0046934     -0.0033348      0.1707919      0.0142039      1.7763557    155.5174670      0.0000053      0.0000065      0.0000106
      1.7438208    439.1816691     19.0698239     20.7202543      0.0381613      0.0401481      0.0171296     -0.0000573      1.3121670      0.4212236      0.0698872      0.0046575     -0.0031659      0.1354686      0.0210593      1.4627472    168.9913520      0.0000031      0.0000064      0.0000051
      1.7946924    451.9937127     19.0697531     20.7201614      0.0357983      0.0373093      0.0156048     -0.0000546      1.3121792      0.4185136      0.0694397      0.0046273     -0.0029852      0.1050952      0.0243558     -0.5008498    184.1435401      0.0000032      0.0000065      0.0000049
      1.8474174    465.2725017     19.0696932     20.7200828      0.0337597      0.0347994      0.0142937     -0.0000512      1.3121830      0.4161514      0.0690450      0.0046012     -0.0027194      0.0729717      0.0282337      2.7876552    182.7630753      0.0000033      0.0000066      0.0000049
      1.9020631    479.0350390     19.0696318     20.7200022      0.0318999      0.0325759      0.0131975     -0.0000490      1.3121930      0.4143504      0.0687468      0.0045812     -0.0026018      0.0433192      0.0349115      4.1604534    184.2816698      0.0000035      0.0000067      0.0000049
      1.9586996    493.2989451     19.0695774     20.7199309      0.0303163      0.0306137      0.0122692     -0.0000466      1.3121951      0.4126539      0.0684632      0.0045625     -0.0024294      0.0193967      0.0286876      0.2130755    206.2449467      0.0000036      0.0000067      0.0000050
      2.0173993    508.0824777     19.0695207     20.7198564      0.0288724      0.0288778      0.0115331     -0.0000452      1.3122035      0.4117419      0.0683124      0.0045523     -0.0025780     -0.0060622      0.0305390      2.2101806    209.0031640      0.0000037      0.0000068      0.0000050
      2.0782373    523.4045452     19.0694627     20.7197803      0.0276623      0.0273581      0.0109282     -0.0000435      1.3122050      0.4105561      0.0681137      0.0045392     -0.0024579     -0.0262997      0.0302980      4.0553173    196.6359167      0.0000039      0.0000069      0.0000050
      2.1412913    539.2847072     19.0694076     20.7197080      0.0265554      0.0260286      0.0104942     -0.0000428      1.3122126      0.4104620      0.0680991      0.0045382     -0.0025792     -0.0383808      0.0234513     -2.8973003    191.4000934      0.0000040      0.0000070      0.0000050
      2.2066413    555.7431426     19.0693467     20.7196281      0.0256468      0.0248966      0.0101598     -0.0000418      1.3122143      0.4100543      0.0680304      0.0045337     -0.0024088     -0.0545409      0.0201799     18.0301742    174.5157367      0.0000041      0.0000070      0.0000051
      2.2743697    572.8005473     19.0692951     20.7195604      0.0248129      0.0239137      0.0099707     -0.0000412      1.3122216      0.4112111      0.0682252      0.0045464     -0.0025165     -0.0552892      0.0092759      8.3311937    186.2768873      0.0000042      0.0000070      0.0000051
      2.3445596    590.4778951     19.0692306     20.7194757      0.0241765      0.0231334      0.0098608     -0.0000412      1.3122238      0.4131587      0.0685459      0.0045681     -0.0025895     -0.0453799     -0.0056318      5.9179207    193.2316765      0.0000042      0.0000071      0.0000051
      2.4172935    608.7959481     19.0691743     20.7194019      0.0236013      0.0224221      0.0098773     -0.0000405      1.3122303      0.4165348      0.0691096      0.0046053     -0.0027324     -0.0474006     -0.0215875     16.3345871    179.3432008      0.0000043      0.0000070      0.0000051
      2.4926495    627.7743524     19.0691019     20.7193068      0.0232603      0.0218778      0.0099641     -0.0000414      1.3122301      0.4213383      0.0699013      0.0046587     -0.0030134     -0.0369121     -0.0535132     13.8474180    212.1351400      0.0000043      0.0000071      0.0000050
      2.5706949    647.4301082     19.0690309     20.7192137      0.0229664      0.0212716      0.0101471     -0.0000394      1.3122361      0.4264070      0.0707500      0.0047146     -0.0035734     -0.0367236     -0.0657901     29.6771618    197.8473853      0.0000043      0.0000070      0.0000050
      2.6514774    667.7751972     19.0689342     20.7190868      0.0229711      0.0208145      0.0104138     -0.0000406      1.3122363      0.4351850      0.0721952      0.0048120     -0.0040971     -0.0146393     -0.0761553     -4.6625597    184.7685103      0.0000042      0.0000070      0.0000049
      2.7350112    688.8132219     19.0688421     20.7189660      0.0229859      0.0201520      0.0107409     -0.0000374      1.3122439      0.4439448      0.0736618      0.0049085     -0.0039380     -0.0255135     -0.0820536     16.2241811    176.1497641      0.0000041      0.0000070      0.0000047
      2.8212604    710.5350995     19.0687408     20.7188330      0.0233436      0.0196624      0.0111912     -0.0000402      1.3122468      0.4594855      0.0762212      0.0050808     -0.0046433     -0.0232447     -0.0918139     13.2849226    181.9503364      0.0000040      0.0000070      0.0000048
      2.9101190    732.9141627     19.0686142     20.7186669      0.0236123      0.0187886      0.0116398     -0.0000355      1.3122531      0.4721437      0.0783467      0.0052200     -0.0067290     -0.0282038     -0.0896479      3.9902780    164.1517316      0.0000033      0.0000074      0.0000043
      3.0013924    755.9013942     19.0684639     20.7184697      0.0240452      0.0181626      0.0121078     -0.0000368      1.3122541      0.4885872      0.0810505      0.0054025     -0.0033047     -0.0371406     -0.0849983     12.9615364    155.8828211      0.0000030      0.0000077      0.0000041
      3.0947831    779.4218462     19.0683597     20.7184697      0.0241691      0.0176750      0.0123470     -0.0000351      1.3122595      0.4947715      0.0821340      0.0054693      0.0007720     -0.0349032     -0.0861244     -1.2416219    162.5068001      0.0000391      0.0000078      0.0000744
