 ***********************************
   FLAT-PLATE BOUNDARY LAYER MACH 2 
 ***********************************
 Skin friction        =   2.279307660046434E-003
 Friction Mach number =   6.752529887873063E-002
 ***********************************
 Reynolds numbers:
 ***********************************
 Retau    =   842.642783700615     
 Redelta  =   51311.8894615299     
 Retheta  =   4430.57168733266     
 Redelta2 =   2825.38590368309     
 ***********************************
 Shape factors:
 ***********************************
 dstar/delta99 =   0.253127220607683     
 theta/delta99 =   8.634590801132754E-002
 H             =    2.93154854048759     
 Hinc          =    1.37600389989376     
 ***********************************
 Wall-normal profiles:              
 ***********************************

      y/delta99          y+            u+             u_vd+         urms+          vrms+           wrms+          uv+      sqrt(rho/rho_w)     prms+          trms+         rhorms+     y+ du_vd+/dy+      S(u)            S(T)           F(u)           F(T)           omx+           omy+           omz+
      0.1364466    114.9757764     16.0758366     16.7241468      1.7748090      1.0172261      1.2207549     -0.7492814      1.1268233      2.6385965      7.5728705      0.0835585      2.6001188     -0.1141322     -0.1913906      2.7010487      2.8220849      0.0917922      0.0849467      0.0858207
      0.1385698    116.7648002     16.1115165     16.7643631      1.7715265      1.0164242      1.2183481     -0.7478250      1.1274612      2.6301003      7.5649655      0.0836456      2.6093170     -0.1155546     -0.1907429      2.6978254      2.8202393      0.0910906      0.0843443      0.0851975
      0.1407197    118.5764774     16.1472056     16.8046128      1.7682894      1.0156035      1.2159288     -0.7463437      1.1281127      2.6218484      7.5571239      0.0837378      2.6192404     -0.1171586     -0.1899888      2.6947138      2.8184238      0.0904105      0.0837486      0.0845890
      0.1428970    120.4111594     16.1829179     16.8449119      1.7650927      1.0147786      1.2134855     -0.7448226      1.1287568      2.6136136      7.5493988      0.0838278      2.6303115     -0.1189225     -0.1891882      2.6916395      2.8166666      0.0897309      0.0831582      0.0839746
      0.1451021    122.2692022     16.2186747     16.8852844      1.7619195      1.0139521      1.2110064     -0.7432525      1.1294147      2.6057091      7.5417436      0.0839233      2.6429464     -0.1208004     -0.1883303      2.6884558      2.8148979      0.0890621      0.0825719      0.0833712
      0.1473352    124.1509662     16.2544991     16.9257565      1.7587491      1.0131385      1.2085004     -0.7416278      1.1300652      2.5979039      7.5340919      0.0840152      2.6570940     -0.1227633     -0.1873321      2.6852720      2.8131227      0.0884288      0.0819904      0.0827903
      0.1495970    126.0568165     16.2904102     16.9663503      1.7555741      1.0123286      1.2059850     -0.7399436      1.1307292      2.5903960      7.5264387      0.0841107      2.6721978     -0.1247973     -0.1860595      2.6824387      2.8112520      0.0878324      0.0814173      0.0822247
      0.1518878    127.9871228     16.3264210     17.0070807      1.7524016      1.0115190      1.2034828     -0.7381933      1.1313861      2.5828637      7.5188413      0.0842024      2.6884629     -0.1269100     -0.1844573      2.6802465      2.8091018      0.0872653      0.0808540      0.0816711
      0.1542080    129.9422598     16.3625551     17.0479744      1.7492433      1.0106853      1.2010024     -0.7363670      1.1320575      2.5754023      7.5113818      0.0842989      2.7066008     -0.1291057     -0.1826309      2.6786869      2.8066732      0.0867158      0.0802987      0.0811281
      0.1565582    131.9226066     16.3988386     17.0890615      1.7461063      1.0098190      1.1985622     -0.7344840      1.1327235      2.5677149      7.5041192      0.0843936      2.7266652     -0.1313668     -0.1806996      2.6776731      2.8041766      0.0861565      0.0797489      0.0805828
      0.1589387    133.9285474     16.4352915     17.1303650      1.7430009      1.0089019      1.1961716     -0.7325810      1.1334050      2.5599440      7.4971367      0.0844957      2.7470447     -0.1337040     -0.1787133      2.6772555      2.8017768      0.0855844      0.0792026      0.0800186
      0.1613501    135.9604715     16.4719002     17.1718699      1.7399329      1.0079411      1.1938408     -0.7307080      1.1340823      2.5519097      7.4904608      0.0845978      2.7651914     -0.1362109     -0.1766527      2.6776704      2.7996358      0.0850024      0.0786608      0.0794292
      0.1637927    138.0187731     16.5086275     17.2135343      1.7368902      1.0069339      1.1915689     -0.7288877      1.1347758      2.5437898      7.4839970      0.0847063      2.7800794     -0.1389961     -0.1744491      2.6789635      2.7976819      0.0844034      0.0781222      0.0788187
      0.1662672    140.1038514     16.5454343     17.2553146      1.7338454      1.0059016      1.1893699     -0.7271269      1.1354656      2.5355013      7.4777112      0.0848133      2.7925486     -0.1420704     -0.1720668      2.6808380      2.7957119      0.0837835      0.0775861      0.0781870
      0.1687739    142.2161111     16.5822983     17.2971854      1.7307609      1.0048541      1.1872517     -0.7254060      1.1361712      2.5272668      7.4717838      0.0849291      2.8033991     -0.1453116     -0.1695491      2.6828409      2.7935555      0.0831606      0.0770568      0.0775720
      0.1713134    144.3559618     16.6192005     17.3391255      1.7276061      1.0038240      1.1852102     -0.7237303      1.1368710      2.5190503      7.4662793      0.0850481      2.8131093     -0.1486282     -0.1670033      2.6847603      2.7912587      0.0825454      0.0765371      0.0770026
      0.1738860    146.5238188     16.6561329     17.3811260      1.7243934      1.0028208      1.1832120     -0.7220820      1.1375826      2.5110227      7.4610263      0.0851759      2.8222413     -0.1519971     -0.1644312      2.6865255      2.7890002      0.0819322      0.0760277      0.0764847
      0.1764925    148.7201026     16.6930908     17.4231816      1.7211539      1.0018688      1.1811947     -0.7204352      1.1382867      2.5031233      7.4559107      0.0853033      2.8312148     -0.1554070     -0.1618469      2.6882373      2.7868302      0.0813442      0.0755296      0.0759992
      0.1791331    150.9452393     16.7300794     17.4652986      1.7178845      1.0009628      1.1790960     -0.7187475      1.1390037      2.4954182      7.4507797      0.0854360      2.8407966     -0.1587616     -0.1592629      2.6898074      2.7846095      0.0808083      0.0750434      0.0755491
      0.1818085    153.1996607     16.7671184     17.5074993      1.7145633      1.0001082      1.1769235     -0.7170140      1.1397157      2.4878178      7.4454739      0.0855653      2.8532646     -0.1619298     -0.1566988      2.6911206      2.7820888      0.0803038      0.0745666      0.0751592
      0.1845192    155.4838040     16.8042599     17.5498436      1.7111978      0.9992789      1.1746996     -0.7152070      1.1404428      2.4803194      7.4399163      0.0856978      2.8695681     -0.1648477     -0.1541703      2.6921002      2.7792208      0.0798118      0.0740945      0.0747939
      0.1872657    157.7981125     16.8415397     17.5923725      1.7078133      0.9984701      1.1724302     -0.7133371      1.1411669      2.4728324      7.4340343      0.0858259      2.8874221     -0.1675645     -0.1516988      2.6930069      2.7762353      0.0793198      0.0736262      0.0743951
      0.1900485    160.1430351     16.8789608     17.6350901      1.7044388      0.9976530      1.1701006     -0.7113967      1.1419060      2.4653334      7.4277157      0.0859552      2.9038987     -0.1701776     -0.1492286      2.6943153      2.7730445      0.0788424      0.0731628      0.0739420
      0.1928682    162.5190268     16.9164920     17.6779610      1.7010696      0.9968262      1.1677258     -0.7094058      1.1426397      2.4577914      7.4208895      0.0860769      2.9175213     -0.1726958     -0.1467548      2.6962333      2.7694297      0.0783809      0.0727023      0.0734560
      0.1957253    164.9265485     16.9541014     17.7209490      1.6976721      0.9959634      1.1653581     -0.7073549      1.1433851      2.4502004      7.4135154      0.0861979      2.9287136     -0.1750569     -0.1443737      2.6982197      2.7657814      0.0778818      0.0722454      0.0729427
      0.1986204    167.3660674     16.9917726     17.7640356      1.6941858      0.9950764      1.1630325     -0.7052675      1.1441242      2.4425975      7.4056831      0.0863129      2.9408383     -0.1772159     -0.1421387      2.6993693      2.7623102      0.0773630      0.0717913      0.0724176
      0.2015540    169.8380566     17.0295435     17.8072644      1.6905607      0.9941496      1.1607201     -0.7031073      1.1448760      2.4350457      7.3976147      0.0864335      2.9563001     -0.1791242     -0.1400482      2.6995493      2.7591277      0.0768694      0.0713432      0.0719153
      0.2045268    172.3429958     17.0674442     17.8506702      1.6867907      0.9931988      1.1584143     -0.7009236      1.1456238      2.4276002      7.3894848      0.0865552      2.9729375     -0.1808828     -0.1381366      2.6993560      2.7562892      0.0763966      0.0709049      0.0714355
      0.2075392    174.8813710     17.1054680     17.8942457      1.6829060      0.9922038      1.1561302     -0.6987301      1.1463868      2.4202477      7.3814141      0.0866862      2.9867029     -0.1827002     -0.1363317      2.6991550      2.7538488      0.0759401      0.0704732      0.0709720
      0.2105918    177.4536746     17.1435585     17.9379266      1.6789376      0.9911720      1.1539078     -0.6965850      1.1471478      2.4129792      7.3735085      0.0868184      2.9955947     -0.1847739     -0.1345076      2.6991684      2.7515107      0.0754709      0.0700438      0.0705468
      0.2136853    180.0604056     17.1816684     17.9816591      1.6749294      0.9900699      1.1517771     -0.6944600      1.1479240      2.4057049      7.3659354      0.0869606      3.0020718     -0.1872597     -0.1327579      2.6996333      2.7489515      0.0749739      0.0696172      0.0701311
      0.2168203    182.7020699     17.2197960     18.0254414      1.6709259      0.9889056      1.1497205     -0.6923364      1.1486973      2.3984084      7.3587009      0.0871050      3.0113021     -0.1900924     -0.1310657      2.7006620      2.7464996      0.0744668      0.0691943      0.0696855
      0.2199974    185.3791799     17.2579929     18.0693331      1.6669298      0.9876595      1.1476693     -0.6901472      1.1494848      2.3910371      7.3518766      0.0872580      3.0231126     -0.1931420     -0.1291292      2.7024913      2.7443274      0.0739733      0.0687726      0.0692208
      0.2232171    188.0922550     17.2962578     18.1133330      1.6628912      0.9863654      1.1455665     -0.6879151      1.1502699      2.3836409      7.3455031      0.0874112      3.0332027     -0.1962863     -0.1267929      2.7046971      2.7423074      0.0734860      0.0683496      0.0687694
      0.2264801    190.8418215     17.3345699     18.1574177      1.6587730      0.9850199      1.1434036     -0.6855934      1.1510701      2.3761868      7.3394481      0.0875699      3.0423765     -0.1995410     -0.1239901      2.7071339      2.7400782      0.0730056      0.0679252      0.0683145
      0.2297871    193.6284129     17.3729372     18.2015964      1.6545867      0.9836634      1.1412418     -0.6832014      1.1518696      2.3687856      7.3333951      0.0877261      3.0535755     -0.2029631     -0.1209522      2.7099568      2.7375581      0.0725440      0.0675041      0.0678302
      0.2331386    196.4525698     17.4113876     18.2459019      1.6503103      0.9822892      1.1391358     -0.6807203      1.1526854      2.3614496      7.3272978      0.0878884      3.0654648     -0.2064031     -0.1179194      2.7131051      2.7349277      0.0720848      0.0670882      0.0673625
      0.2365354    199.3148401     17.4499114     18.2903234      1.6459170      0.9809249      1.1370589     -0.6782160      1.1535009      2.3542728      7.3215258      0.0880536      3.0769052     -0.2098930     -0.1149403      2.7167652      2.7321285      0.0716218      0.0666763      0.0669527
      0.2399781    202.2157792     17.4885108     18.3348639      1.6414115      0.9795498      1.1348982     -0.6756132      1.1543297      2.3472074      7.3163810      0.0882295      3.0874935     -0.2134659     -0.1118377      2.7210558      2.7291369      0.0711790      0.0662694      0.0665464
      0.2434673    205.1559497     17.5271611     18.3794950      1.6367706      0.9781833      1.1326328     -0.6729198      1.1551544      2.3402997      7.3115148      0.0884054      3.0959955     -0.2169202     -0.1085997      2.7250293      2.7261711      0.0707617      0.0658673      0.0661396
      0.2470037    208.1359222     17.5658477     18.4242003      1.6319924      0.9767879      1.1303022     -0.6701064      1.1559921      2.3334175      7.3063792      0.0885833      3.1041597     -0.2201108     -0.1051174      2.7275700      2.7233653      0.0703607      0.0654729      0.0657730
      0.2505881    211.1562748     17.6045802     18.4689909      1.6271687      0.9753679      1.1279380     -0.6672285      1.1568296      2.3264590      7.3005200      0.0887529      3.1142558     -0.2230671     -0.1014305      2.7288327      2.7208244      0.0699529      0.0650839      0.0653967
      0.2542211    214.2175935     17.6433864     18.5138996      1.6223382      0.9738843      1.1255538     -0.6642700      1.1576823      2.3192864      7.2937721      0.0889201      3.1255335     -0.2256513     -0.0976271      2.7291791      2.7188597      0.0695317      0.0646956      0.0650095
      0.2579034    217.3204721     17.6822665     18.5589270      1.6174930      0.9723477      1.1231463     -0.6612920      1.1585355      2.3119243      7.2862501      0.0890800      3.1368219     -0.2279004     -0.0938716      2.7296883      2.7174303      0.0691072      0.0643098      0.0646087
      0.2616358    220.4655127     17.7212227     18.6040761      1.6126154      0.9707350      1.1207023     -0.6583183      1.1594064      2.3045069      7.2780995      0.0892408      3.1473229     -0.2300958     -0.0901649      2.7311349      2.7160149      0.0686764      0.0639266      0.0641755
      0.2654189    223.6533255     17.7602309     18.6493196      1.6076459      0.9690880      1.1182286     -0.6554172      1.1602812      2.2971664      7.2693210      0.0893939      3.1556000     -0.2325199     -0.0865020      2.7333646      2.7142034      0.0682171      0.0635457      0.0637472
      0.2692535    226.8845288     17.7992550     18.6946159      1.6025594      0.9674161      1.1156820     -0.6526061      1.1611719      2.2900915      7.2600436      0.0895477      3.1585087     -0.2354801     -0.0828175      2.7363426      2.7117714      0.0677687      0.0631727      0.0633482
      0.2731404    230.1597496     17.8382227     18.7398814      1.5973065      0.9657525      1.1129794     -0.6499252      1.1620591      2.2831705      7.2502437      0.0896937      3.1585176     -0.2389809     -0.0792153      2.7397025      2.7088869      0.0673841      0.0628103      0.0629786
      0.2770802    233.4796232     17.8771673     18.7851547      1.5918452      0.9640724      1.1101104     -0.6472961      1.1629537      2.2764059      7.2400177      0.0898402      3.1660823     -0.2428203     -0.0755809      2.7431975      2.7060678      0.0670340      0.0624535      0.0626604
      0.2810738    236.8447939     17.9162167     18.8305848      1.5862701      0.9623869      1.1071727     -0.6446398      1.1638447      2.2694426      7.2298361      0.0899852      3.1853196     -0.2467058     -0.0716794      2.7472777      2.7034478      0.0666672      0.0621009      0.0623615
      0.2851219    240.2559143     17.9554767     18.8762950      1.5806665      0.9606620      1.1042211     -0.6418796      1.1647499      2.2624202      7.2203511      0.0901436      3.2061644     -0.2503231     -0.0675792      2.7514626      2.7006519      0.0662980      0.0617486      0.0619954
      0.2892253    243.7136464     17.9949181     18.9222523      1.5749639      0.9589235      1.1013835     -0.6390286      1.1656560      2.2551109      7.2110852      0.0903032      3.2280138     -0.2535671     -0.0635638      2.7549088      2.6977396      0.0659206      0.0613946      0.0615951
      0.2933849    247.2186610     18.0346423     18.9685752      1.5691384      0.9571572      1.0987138     -0.6360988      1.1665751      2.2479348      7.2013831      0.0904642      3.2630696     -0.2566291     -0.0596884      2.7581949      2.6951215      0.0655244      0.0610457      0.0612250
      0.2976014    250.7716380     18.0748012     19.0154420      1.5632335      0.9553835      1.0961405     -0.6330877      1.1674916      2.2406530      7.1905779      0.0906133      3.3053277     -0.2595852     -0.0560320      2.7618820      2.6929160      0.0651808      0.0607047      0.0608726
      0.3018756    254.3732668     18.1153829     19.0628396      1.5573119      0.9535741      1.0936170     -0.6299903      1.1684165      2.2337470      7.1786650      0.0907537      3.3396856     -0.2624913     -0.0522012      2.7657635      2.6908772      0.0648660      0.0603661      0.0605179
      0.3062083    258.0242461     18.1562733     19.1106355      1.5514337      0.9517295      1.0910614     -0.6268943      1.1693401      2.2267892      7.1669001      0.0908959      3.3693271     -0.2655967     -0.0481208      2.7704724      2.6885298      0.0645435      0.0600250      0.0601463
      0.3106005    261.7252842     18.1974673     19.1588247      1.5455868      0.9497988      1.0883794     -0.6238379      1.1702796      2.2202019      7.1561689      0.0910561      3.3960333     -0.2689747     -0.0437847      2.7762221      2.6861971      0.0641895      0.0596821      0.0597762
      0.3150530    265.4770992     18.2388716     19.2072989      1.5397389      0.9477884      1.0855227     -0.6208409      1.1712252      2.2134555      7.1463008      0.0912311      3.4142802     -0.2727003     -0.0392648      2.7831839      2.6840775      0.0638193      0.0593436      0.0593479
      0.3195665    269.2804189     18.2804207     19.2559822      1.5337718      0.9456789      1.0824841     -0.6178850      1.1721862      2.2069470      7.1371207      0.0914231      3.4312977     -0.2767474     -0.0347790      2.7911410      2.6821332      0.0634539      0.0590113      0.0589675
      0.3241421    273.1359813     18.3221609     19.3049296      1.5276127      0.9435015      1.0794223     -0.6148894      1.1731508      2.1999750      7.1281137      0.0916210      3.4570670     -0.2808229     -0.0303438      2.7994286      2.6803680      0.0630581      0.0586813      0.0586320
      0.3287805    277.0445342     18.3642129     19.3542836      1.5213029      0.9412179      1.0763810     -0.6118157      1.1741342      2.1929743      7.1193472      0.0918232      3.4900846     -0.2847979     -0.0258493      2.8067733      2.6786571      0.0626296      0.0583523      0.0582866
      0.3334828    281.0068361     18.4066062     19.4040800      1.5148443      0.9388405      1.0732148     -0.6085950      1.1751260      2.1854086      7.1103345      0.0920224      3.5231581     -0.2887489     -0.0215459      2.8125041      2.6765883      0.0622232      0.0580201      0.0579401
      0.3382497    285.0236557     18.4493208     19.4542967      1.5083238      0.9363137      1.0698548     -0.6053381      1.1761356      2.1777627      7.1017577      0.0922269      3.5511483     -0.2925879     -0.0173971      2.8173169      2.6749077      0.0618050      0.0576885      0.0575830
      0.3430822    289.0957722     18.4923026     19.5048709      1.5018441      0.9336618      1.0664102     -0.6020829      1.1771512      2.1693463      7.0937789      0.0924352      3.5816797     -0.2959744     -0.0133111      2.8210506      2.6734682      0.0613449      0.0573572      0.0571996
      0.3479814    293.2239756     18.5356721     19.5559457      1.4953135      0.9308687      1.0628569     -0.5986796      1.1781841      2.1610393      7.0853153      0.0926338      3.6246544     -0.2988422     -0.0087708      2.8227606      2.6726491      0.0609173      0.0570206      0.0568465
      0.3529480    297.4090669     18.5795241     19.6076342      1.4887255      0.9280125      1.0591197     -0.5950759      1.1792239      2.1524386      7.0763956      0.0928261      3.6681507     -0.3017390     -0.0032273      2.8232327      2.6717535      0.0605658      0.0566812      0.0565300
      0.3579831    301.6518580     18.6237748     19.6598391      1.4822160      0.9250562      1.0553530     -0.5914207      1.1802783      2.1443050      7.0678772      0.0930262      3.7005495     -0.3048809      0.0025329      2.8232690      2.6699292      0.0602311      0.0563478      0.0561442
      0.3630876    305.9531721     18.6683127     19.7124298      1.4755652      0.9220576      1.0517031     -0.5876837      1.1813349      2.1357922      7.0592707      0.0932306      3.7297717     -0.3080133      0.0077995      2.8224313      2.6674679      0.0598602      0.0560206      0.0557848
      0.3682626    310.3138436     18.7131574     19.7654304      1.4686438      0.9189812      1.0481072     -0.5838609      1.1824078      2.1275979      7.0505070      0.0934452      3.7588914     -0.3109615      0.0123298      2.8211404      2.6651333      0.0594695      0.0556921      0.0554744
      0.3735091    314.7347185     18.7582780     19.8188058      1.4615566      0.9159005      1.0444633     -0.5798634      1.1834883      2.1189443      7.0406913      0.0936622      3.7893368     -0.3143012      0.0162447      2.8212467      2.6631227      0.0591035      0.0553552      0.0551678
      0.3788280    319.2166546     18.8037428     19.8726377      1.4544312      0.9127751      1.0408806     -0.5756288      1.1845831      2.1107386      7.0292532      0.0938667      3.8247652     -0.3182422      0.0201003      2.8232261      2.6612550      0.0587456      0.0550163      0.0548639
      0.3842204    323.7605213     18.8495923     19.9269754      1.4474249      0.9096415      1.0374737     -0.5711951      1.1856823      2.1017958      7.0165997      0.0940581      3.8657865     -0.3230432      0.0245749      2.8271281      2.6599207      0.0584078      0.0546705      0.0545503
      0.3896873    328.3672002     18.8959387     19.9819534      1.4405324      0.9064232      1.0342002     -0.5666048      1.1868006      2.0932388      7.0037309      0.0942499      3.9196104     -0.3284623      0.0295576      2.8335592      2.6586302      0.0580230      0.0543201      0.0541977
      0.3952299    333.0375851     18.9429209     20.0377386      1.4333966      0.9031499      1.0308722     -0.5618781      1.1879382      2.0839141      6.9910172      0.0944483      3.9799162     -0.3337966      0.0349536      2.8405565      2.6574276      0.0576365      0.0539695      0.0538407
      0.4008491    337.7725820     18.9905213     20.0943129      1.4257910      0.8998063      1.0274525     -0.5570290      1.1891082      2.0755100      6.9789118      0.0946606      4.0324780     -0.3386146      0.0408710      2.8463458      2.6561637      0.0572493      0.0536193      0.0535041
      0.4065461    342.5731096     19.0386280     20.1515455      1.4177657      0.8964088      1.0238468     -0.5520039      1.1902989      2.0665775      6.9672734      0.0948820      4.0791602     -0.3430620      0.0469766      2.8531620      2.6549312      0.0568681      0.0532678      0.0531399
      0.4123219    347.4400992     19.0872194     20.2094133      1.4093308      0.8929197      1.0201442     -0.5467464      1.1915150      2.0589139      6.9536430      0.0950807      4.1235352     -0.3476304      0.0535368      2.8621049      2.6547817      0.0565020      0.0529167      0.0528185
      0.4181778    352.3744950     19.1362575     20.2678731      1.4007326      0.8893956      1.0164665     -0.5414066      1.1927426      2.0505512      6.9376804      0.0952475      4.1687284     -0.3533675      0.0608427      2.8745761      2.6563012      0.0561119      0.0525619      0.0524673
      0.4241148    357.3772544     19.1857912     20.3269848      1.3919483      0.8857928      1.0125603     -0.5359532      1.1939833      2.0432132      6.9216818      0.0954214      4.2176281     -0.3605266      0.0682905      2.8897564      2.6583094      0.0557529      0.0521984      0.0521469
      0.4301340    362.4493479     19.2357909     20.3867146      1.3830140      0.8821490      1.0083090     -0.5304060      1.1952265      2.0345989      6.9054666      0.0955950      4.2548900     -0.3683231      0.0753345      2.9061917      2.6603580      0.0553901      0.0518262      0.0517989
      0.4362368    367.5917596     19.2860494     20.4468165      1.3740863      0.8783880      1.0036589     -0.5249207      1.1964815      2.0264631      6.8884804      0.0957657      4.2755000     -0.3764993      0.0818099      2.9216733      2.6604140      0.0550024      0.0514477      0.0514355
      0.4424241    372.8054871     19.3364702     20.5071759      1.3652471      0.8745527      0.9987171     -0.5194457      1.1977460      2.0167426      6.8702046      0.0959131      4.2990548     -0.3852494      0.0882029      2.9348094      2.6582375      0.0545880      0.0510564      0.0510601
      0.4486973    378.0915419     19.3871611     20.5679234      1.3564753      0.8705967      0.9934888     -0.5138944      1.1990352      2.0076693      6.8525636      0.0960721      4.3296551     -0.3943931      0.0955650      2.9469230      2.6560075      0.0541805      0.0506621      0.0506065
      0.4550575    383.4509496     19.4381117     20.6290483      1.3474726      0.8665439      0.9881840     -0.5081924      1.2003381      1.9973453      6.8367611      0.0962489      4.3532650     -0.4031395      0.1034270      2.9571710      2.6534506      0.0537757      0.0502759      0.0501034
      0.4615061    388.8847500     19.4892341     20.6904462      1.3382655      0.8623358      0.9831314     -0.5021997      1.2016648      1.9876749      6.8207320      0.0964332      4.3758469     -0.4113186      0.1115265      2.9654674      2.6510730      0.0533924      0.0498821      0.0496303
      0.4680441    394.3939972     19.5405566     20.7521531      1.3291833      0.8580294      0.9784566     -0.4960821      1.2030045      1.9765418      6.8033933      0.0965941      4.3932684     -0.4194752      0.1198829      2.9748768      2.6505145      0.0529490      0.0494820      0.0491351
      0.4746730    399.9797601     19.5919198     20.8139781      1.3202228      0.8536305      0.9739413     -0.4900738      1.2043623      1.9662292      6.7852929      0.0967511      4.3982505     -0.4283355      0.1294265      2.9877536      2.6525045      0.0524402      0.0490780      0.0486593
      0.4813939    405.6431223     19.6432764     20.8758649      1.3111446      0.8492546      0.9694132     -0.4842063      1.2057187      1.9553969      6.7666338      0.0968887      4.4077034     -0.4376992      0.1393938      3.0031398      2.6539988      0.0519219      0.0486615      0.0483363
      0.4882083    411.3851827     19.6947249     20.9379325      1.3019864      0.8448008      0.9648183     -0.4783902      1.2070845      1.9458626      6.7463897      0.0970159      4.4233129     -0.4467198      0.1493109      3.0186026      2.6561647      0.0514640      0.0482333      0.0479986
      0.4951173    417.2070552     19.7462754     21.0001936      1.2927786      0.8402086      0.9598895     -0.4725214      1.2084578      1.9358843      6.7262263      0.0971368      4.4371425     -0.4562256      0.1594713      3.0349265      2.6579729      0.0510096      0.0478051      0.0475672
      0.5021225    423.1098692     19.7979484     21.0626744      1.2833951      0.8354116      0.9543692     -0.4664501      1.2098517      1.9268789      6.7059868      0.0972703      4.4609143     -0.4664230      0.1700058      3.0511696      2.6577714      0.0505700      0.0473782      0.0471408
      0.5092250    429.0947701     19.8499731     21.1256531      1.2736572      0.8304660      0.9485824     -0.4602429      1.2112571      1.9172248      6.6853092      0.0973980      4.5136894     -0.4755533      0.1800513      3.0614610      2.6569343      0.0501311      0.0469627      0.0467458
      0.5164263    435.1629189     19.9026113     21.1894489      1.2636416      0.8252905      0.9425366     -0.4537355      1.2126781      1.9076798      6.6647357      0.0975367      4.5641867     -0.4840137      0.1901429      3.0691701      2.6586299      0.0496590      0.0465342      0.0463744
      0.5237278    441.3154929     19.9555940     21.2537379      1.2538102      0.8199202      0.9360425     -0.4474162      1.2141133      1.8967799      6.6429244      0.0976523      4.5950922     -0.4929739      0.1996710      3.0773797      2.6604217      0.0491801      0.0460996      0.0458568
      0.5311310    447.5536857     20.0088768     21.3184685      1.2438404      0.8143922      0.9290055     -0.4411337      1.2155864      1.8862462      6.6198357      0.0977671      4.6286188     -0.5021354      0.2102747      3.0893219      2.6642522      0.0487646      0.0456846      0.0453766
      0.5386372    453.8787077     20.0625033     21.3836960      1.2336154      0.8087293      0.9215103     -0.4346833      1.2170741      1.8754473      6.5954512      0.0978583      4.6686887     -0.5120726      0.2211665      3.1067178      2.6686062      0.0483326      0.0452549      0.0449349
      0.5462478    460.2917858     20.1165629     21.4495311      1.2231073      0.8028018      0.9138908     -0.4279540      1.2185760      1.8650961      6.5691589      0.0979372      4.7180722     -0.5227740      0.2316665      3.1283945      2.6727157      0.0478273      0.0447958      0.0444884
      0.5539645    466.7941644     20.1711013     21.5160314      1.2123073      0.7966245      0.9063662     -0.4210496      1.2200843      1.8539909      6.5416624      0.0979875      4.7565069     -0.5339037      0.2417543      3.1510354      2.6738074      0.0472085      0.0443173      0.0440311
      0.5617886    473.3871048     20.2259117     21.5829471      1.2013142      0.7902551      0.8989435     -0.4138232      1.2216310      1.8425212      6.5116563      0.0980249      4.7917321     -0.5442544      0.2520553      3.1706409      2.6748050      0.0466078      0.0438181      0.0435664
      0.5697217    480.0718863     20.2810849     21.6503919      1.1901464      0.7837996      0.8915431     -0.4063341      1.2232086      1.8301115      6.4811364      0.0980498      4.8202071     -0.5545457      0.2624224      3.1900509      2.6760446      0.0460862      0.0433057      0.0430540
      0.5777654    486.8498056     20.3363337     21.7180169      1.1788724      0.7771304      0.8840922     -0.3985783      1.2248084      1.8169067      6.4522676      0.0981041      4.8267567     -0.5654037      0.2746106      3.2103209      2.6801822      0.0455161      0.0428037      0.0424711
      0.5859211    493.7221779     20.3915745     21.7857205      1.1673735      0.7703586      0.8767029     -0.3909099      1.2264060      1.8034362      6.4228466      0.0981337      4.8332530     -0.5757920      0.2876130      3.2273389      2.6852611      0.0449005      0.0422909      0.0419670
      0.5941905    500.6903363     20.4469400     21.8536660      1.1561586      0.7634111      0.8690011     -0.3830736      1.2280269      1.7895017      6.3912231      0.0981429      4.8733622     -0.5891715      0.3015412      3.2557564      2.6941278      0.0442882      0.0417817      0.0414226
      0.6025752    507.7556327     20.5030043     21.9225601      1.1445144      0.7564167      0.8607683     -0.3748507      1.2296574      1.7756910      6.3575484      0.0981140      4.9701838     -0.6047506      0.3147103      3.2913783      2.7031864      0.0436982      0.0412648      0.0409339
      0.6110768    514.9194380     20.5601224     21.9928431      1.1325744      0.7493583      0.8520314     -0.3663687      1.2313148      1.7612752      6.3211732      0.0980614      5.0439751     -0.6206993      0.3272793      3.3269846      2.7093142      0.0431329      0.0407184      0.0403950
      0.6196969    522.1831418     20.6175991     22.0636631      1.1205156      0.7422363      0.8426909     -0.3579546      1.2329886      1.7475409      6.2868211      0.0980119      5.0687516     -0.6372252      0.3411406      3.3638896      2.7142103      0.0426219      0.0401704      0.0397540
      0.6284373    529.5481535     20.6752994     22.1348562      1.1081794      0.7349368      0.8330676     -0.3495293      1.2346946      1.7329495      6.2516773      0.0979522      5.1013746     -0.6542158      0.3569757      3.4000614      2.7241747      0.0420539      0.0396177      0.0391674
      0.6372996    537.0159018     20.7332595     22.2064691      1.0955007      0.7275425      0.8232723     -0.3414505      1.2364179      1.7187373      6.2150153      0.0978694      5.1148399     -0.6700185      0.3739128      3.4289325      2.7367795      0.0414685      0.0390799      0.0386198
      0.6462855    544.5878357     20.7911382     22.2780821      1.0826464      0.7199739      0.8131883     -0.3335334      1.2381704      1.7034461      6.1772430      0.0977828      5.1245445     -0.6847645      0.3899776      3.4506056      2.7458937      0.0408266      0.0385299      0.0380314
