 ***********************************
   FLAT-PLATE BOUNDARY LAYER MACH 2 
 ***********************************
 Skin friction        =   2.006164903830794E-003
 Friction Mach number =   9.507197652546089E-002
 ***********************************
 Reynolds numbers:
 ***********************************
 Retau    =   402.512430457859     
 Redelta  =   49221.3950369963     
 Retheta  =   3311.42464480604     
 Redelta2 =   1384.49003515550     
 ***********************************
 Shape factors:
 ***********************************
 dstar/delta99 =   0.321497167146356     
 theta/delta99 =   6.727612336702496E-002
 H             =    4.77877069985778     
 Hinc          =    1.42731738194413     
 ***********************************
 Wall-normal profiles:              
 ***********************************

      y/delta99          y+            u+             u_vd+         urms+          vrms+           wrms+          uv+      sqrt(rho/rho_w)     prms+          trms+         rhorms+     y+ du_vd+/dy+      S(u)            S(T)           F(u)           F(T)           omx+           omy+           omz+
      0.3788127    152.4768180     16.5151048     18.1363657      1.2155412      0.7873814      0.9335375     -0.4138325      1.3407550      2.1193099      5.2251793      0.2310567      3.9688468     -0.3335125      0.0860923      2.9402067      2.7549349      0.0866469      0.0795119      0.0797084
      0.3871023    155.8135025     16.5791187     18.2223150      1.2055677      0.7824384      0.9259511     -0.4075282      1.3445757      2.1019056      5.2040137      0.2325902      3.9736328     -0.3387981      0.0937162      2.9445578      2.7518296      0.0856277      0.0786187      0.0787937
      0.3955656    159.2200631     16.6429857     18.3083129      1.1949376      0.7773608      0.9182106     -0.4011825      1.3484537      2.0842681      5.1833559      0.2340973      3.9768852     -0.3427617      0.1027906      2.9468943      2.7469073      0.0846374      0.0777210      0.0778843
      0.4042062    162.6980275     16.7066540     18.3942914      1.1836268      0.7721935      0.9105818     -0.3949387      1.3523748      2.0673774      5.1612872      0.2355293      3.9844187     -0.3463968      0.1123746      2.9475243      2.7422816      0.0836311      0.0768236      0.0770470
      0.4130281    166.2489555     16.7703064     18.4804992      1.1719365      0.7668945      0.9030193     -0.3887096      1.3563291      2.0503270      5.1374238      0.2369110      4.0008701     -0.3506632      0.1217361      2.9486920      2.7385388      0.0827081      0.0759289      0.0761238
      0.4220353    169.8744393     16.8340101     18.5670296      1.1599281      0.7614144      0.8954722     -0.3824868      1.3603219      2.0339821      5.1114838      0.2382382      4.0233942     -0.3552781      0.1307468      2.9517013      2.7359462      0.0816971      0.0750325      0.0751478
      0.4312317    173.5761050     16.8979095     18.6540832      1.1476870      0.7556984      0.8880261     -0.3763092      1.3643901      2.0178723      5.0846794      0.2395586      4.0539479     -0.3604909      0.1404207      2.9579248      2.7344891      0.0806434      0.0741368      0.0741370
      0.4406215    177.3556126     16.9620787     18.7417680      1.1354552      0.7497830      0.8807066     -0.3699894      1.3685306      2.0023137      5.0584566      0.2409450      4.0877653     -0.3671761      0.1512884      2.9661051      2.7346052      0.0796279      0.0732458      0.0731468
      0.4502088    181.2146570     17.0265471     18.8301308      1.1232712      0.7436437      0.8730746     -0.3634838      1.3727455      1.9866771      5.0321510      0.2423339      4.1218673     -0.3762123      0.1639820      2.9779035      2.7363370      0.0786614      0.0723362      0.0721958
      0.4599981    185.1549689     17.0912883     18.9191431      1.1110627      0.7372444      0.8650791     -0.3569184      1.3770431      1.9711508      5.0056439      0.2437346      4.1547817     -0.3879346      0.1775925      2.9933503      2.7376280      0.0776423      0.0714172      0.0712531
      0.4699937    189.1783153     17.1562059     19.0086790      1.0987890      0.7305942      0.8568044     -0.3502804      1.3814020      1.9552037      4.9789794      0.2451791      4.1680839     -0.4021495      0.1900363      3.0116349      2.7383417      0.0766513      0.0704871      0.0701885
      0.4802001    193.2865005     17.2208950     19.0981839      1.0865127      0.7236358      0.8481973     -0.3436247      1.3858320      1.9388279      4.9492700      0.2465688      4.1655800     -0.4168408      0.2017052      3.0299716      2.7412811      0.0756188      0.0695484      0.0690597
      0.4906218    197.4813670     17.2854354     19.1877715      1.0742117      0.7164729      0.8392487     -0.3368999      1.3903427      1.9219696      4.9159700      0.2477935      4.1871744     -0.4309149      0.2152652      3.0451603      2.7470554      0.0745576      0.0686126      0.0680562
      0.5012635    201.7647959     17.3502614     19.2780518      1.0620726      0.7090421      0.8297378     -0.3301191      1.3949668      1.9052392      4.8812189      0.2490133      4.2255553     -0.4442736      0.2297057      3.0535269      2.7535176      0.0735115      0.0676316      0.0670840
      0.5121300    206.1387082     17.4153451     19.3689951      1.0504602      0.7014194      0.8199631     -0.3233935      1.3996882      1.8880084      4.8467179      0.2502345      4.2517734     -0.4608115      0.2460742      3.0677086      2.7607180      0.0723994      0.0665929      0.0659934
      0.5232262    210.6050653     17.4805772     19.4604576      1.0387875      0.6935693      0.8098928     -0.3164276      1.4045285      1.8712690      4.8089934      0.2513901      4.2901542     -0.4796981      0.2618026      3.0854449      2.7680671      0.0712361      0.0655508      0.0648635
      0.5345571    215.1658703     17.5463449     19.5529909      1.0261021      0.6856668      0.7992892     -0.3091300      1.4094180      1.8546085      4.7690120      0.2524698      4.3459730     -0.4999677      0.2767828      3.1087546      2.7740574      0.0700728      0.0645018      0.0637754
      0.5461277    219.8231686     17.6126565     19.6466164      1.0121725      0.6775171      0.7880928     -0.3014669      1.4143889      1.8384867      4.7289795      0.2535509      4.3986575     -0.5211621      0.2940759      3.1361782      2.7848356      0.0688829      0.0634401      0.0627721
      0.5579431    224.5790487     17.6794775     19.7412950      0.9974642      0.6692101      0.7763039     -0.2937454      1.4194071      1.8214782      4.6876916      0.2545440      4.4458390     -0.5411113      0.3131413      3.1594410      2.8016624      0.0677848      0.0623703      0.0618470
      0.5700088    229.4356434     17.7466911     19.8368710      0.9827656      0.6605025      0.7640841     -0.2855032      1.4245386      1.8036946      4.6438796      0.2554363      4.4900740     -0.5596080      0.3325059      3.1811335      2.8187592      0.0665787      0.0612777      0.0608593
      0.5823302    234.3951307     17.8142808     19.9333308      0.9687848      0.6514337      0.7510703     -0.2770537      1.4297397      1.7841202      4.5992606      0.2563402      4.5270794     -0.5774506      0.3499134      3.2035728      2.8353626      0.0652818      0.0601508      0.0597056
      0.5949126    239.4597348     17.8820382     20.0303863      0.9551659      0.6419255      0.7372819     -0.2684363      1.4350537      1.7641262      4.5532973      0.2571949      4.5537809     -0.5951904      0.3678279      3.2290830      2.8544106      0.0639638      0.0590111      0.0586938
      0.6077619    244.6317270     17.9498787     20.1279251      0.9420903      0.6319459      0.7231870     -0.2597686      1.4404783      1.7426722      4.5075001      0.2579671      4.5717828     -0.6157440      0.3890894      3.2594624      2.8713921      0.0626337      0.0578534      0.0574904
      0.6208837    249.9134266     18.0176832     20.2257869      0.9282400      0.6216947      0.7091501     -0.2510626      1.4461079      1.7211110      4.4635201      0.2588064      4.5965741     -0.6411295      0.4138386      3.2997921      2.8881349      0.0612295      0.0566642      0.0562681
      0.6342840    255.3072023     18.0857445     20.3244073      0.9132109      0.6112544      0.6945324     -0.2424997      1.4518787      1.6990359      4.4174779      0.2595629      4.6426071     -0.6714766      0.4389687      3.3511612      2.9042776      0.0598666      0.0554300      0.0549982
      0.6479687    260.8154729     18.1541910     20.4239848      0.8972969      0.6006460      0.6794808     -0.2340319      1.4577666      1.6773394      4.3676826      0.2601723      4.6846421     -0.7021184      0.4635418      3.4053429      2.9193745      0.0583689      0.0541694      0.0535825
      0.6619441    266.4407088     18.2227241     20.5240925      0.8801500      0.5901083      0.6641206     -0.2256266      1.4636775      1.6553211      4.3145791      0.2605320      4.6858664     -0.7322542      0.4898374      3.4616745      2.9403060      0.0567935      0.0528773      0.0522688
      0.6762162    272.1854326     18.2908143     20.6239577      0.8621760      0.5795339      0.6483046     -0.2169015      1.4696400      1.6329031      4.2560045      0.2605458      4.6904186     -0.7624187      0.5157479      3.5177728      2.9623367      0.0552481      0.0515471      0.0508669
      0.6907916    278.0522206     18.3590345     20.7244181      0.8433876      0.5688817      0.6314364     -0.2078545      1.4755438      1.6103884      4.1935189      0.2603018      4.7337351     -0.7973220      0.5398002      3.5855563      2.9782151      0.0537191      0.0502019      0.0496253
      0.7056768    284.0437038     18.4274198     20.8255276      0.8235583      0.5579283      0.6138148     -0.1982203      1.4815070      1.5877806      4.1312351      0.2599916      4.7308909     -0.8349251      0.5661526      3.6558381      2.9923661      0.0521346      0.0487495      0.0483365
      0.7208785    290.1625692     18.4951199     20.9260302      0.8031386      0.5463340      0.5962802     -0.1884324      1.4875458      1.5653467      4.0691002      0.2596093      4.7169967     -0.8736666      0.5943567      3.7285523      3.0084473      0.0504154      0.0472957      0.0469963
      0.7364035    296.4115607     18.5627253     21.0268049      0.7815015      0.5343314      0.5782244     -0.1783713      1.4937156      1.5424557      4.0053527      0.2589979      4.7400463     -0.9148874      0.6284948      3.8050380      3.0400721      0.0488414      0.0458109      0.0457107
      0.7522587    302.7934809     18.6302248     21.1278404      0.7592647      0.5217513      0.5592794     -0.1682581      1.4999502      1.5190739      3.9426378      0.2581898      4.7356092     -0.9586225      0.6694668      3.8938542      3.0852812      0.0472376      0.0443030      0.0441833
      0.7684513    309.3111918     18.6972126     21.2285310      0.7361523      0.5086185      0.5398500     -0.1581476      1.5062899      1.4941348      3.8803005      0.2572564      4.7333398     -1.0116497      0.7157283      4.0202297      3.1421504      0.0454880      0.0428064      0.0427543
      0.7849885    315.9676162     18.7638565     21.3291306      0.7113852      0.4948544      0.5195744     -0.1480849      1.5127301      1.4682887      3.8155607      0.2559666      4.6905774     -1.0703398      0.7679313      4.1758917      3.2118003      0.0436338      0.0411799      0.0412792
      0.8018777    322.7657394     18.8288813     21.4277066      0.6852524      0.4803913      0.4987840     -0.1377125      1.5192174      1.4401138      3.7506824      0.2544494      4.5661936     -1.1344079      0.8263426      4.3602230      3.2947409      0.0417207      0.0395144      0.0397242
      0.8191265    329.7086100     18.8919234     21.5236850      0.6579285      0.4655744      0.4781690     -0.1268961      1.5256851      1.4109460      3.6775988      0.2521861      4.4703516     -1.2093756      0.8910440      4.6082085      3.3988895      0.0396681      0.0378078      0.0380968
      0.8367427    336.7993416     18.9536675     21.6180878      0.6289178      0.4502469      0.4566739     -0.1160989      1.5321842      1.3793137      3.5957329      0.2491492      4.3912447     -1.2940752      0.9638243      4.9185711      3.5343534      0.0376360      0.0360340      0.0365006
      0.8547341    344.0411141     19.0137346     21.7103165      0.5989158      0.4345972      0.4344309     -0.1055112      1.5386704      1.3469664      3.5026982      0.2452389      4.2772658     -1.3883091      1.0417162      5.3145145      3.7002958      0.0356833      0.0342016      0.0348833
      0.8731089    351.4371752     19.0718042     21.7998569      0.5674759      0.4186376      0.4111534     -0.0951725      1.5452288      1.3142689      3.4014674      0.2405413      4.1385908     -1.4921096      1.1347113      5.7699160      3.9235705      0.0337241      0.0323131      0.0334477
      0.8918752    358.9908417     19.1272626     21.8857343      0.5355521      0.4020226      0.3882059     -0.0853734      1.5517795      1.2785358      3.2954433      0.2351693      3.9123610     -1.6093073      1.2414195      6.3271013      4.2013328      0.0315977      0.0304041      0.0318178
      0.9110414    366.7055011     19.1786541     21.9656486      0.5030525      0.3844544      0.3659610     -0.0760324      1.5582384      1.2395254      3.1769188      0.2286659      3.5985190     -1.7348922      1.3612228      6.9533784      4.5483612      0.0293346      0.0284468      0.0299665
      0.9306163    374.5846131     19.2256700     22.0390572      0.4705245      0.3665324      0.3436104     -0.0673077      1.5644721      1.2003797      3.0483399      0.2211597      3.3317743     -1.8718720      1.4968282      7.7235894      4.9850781      0.0271928      0.0264842      0.0281585
      0.9506084    382.6317112     19.2694500     22.1076819      0.4368991      0.3483015      0.3217835     -0.0591596      1.5705135      1.1610944      2.9055946      0.2122847      3.1199285     -2.0216848      1.6577321      8.7324846      5.5710839      0.0250359      0.0245412      0.0265360
      0.9710269    390.8504042     19.3100532     22.1715701      0.4027609      0.3296398      0.2985971     -0.0513372      1.5764401      1.1214224      2.7445505      0.2020116      2.8906200     -2.1969423      1.8431376     10.1393821      6.3150375      0.0231631      0.0226195      0.0247688
      0.9918809    399.2443779     19.3472231     22.2302710      0.3686183      0.3106828      0.2756025     -0.0437751      1.5820723      1.0796115      2.5777617      0.1908660      2.6248380     -2.3892062      2.0604881     11.9387616      7.3156279      0.0211866      0.0206628      0.0230689
      1.0131796    407.8173967     19.3803915     22.2828308      0.3351155      0.2913430      0.2532966     -0.0365943      1.5872063      1.0380743      2.4120524      0.1795382      2.3190022     -2.5869379      2.3000611     14.1494714      8.5247736      0.0191194      0.0187824      0.0212827
      1.0349328    416.5733055     19.4092517     22.3287058      0.3020237      0.2717228      0.2307390     -0.0300683      1.5919023      0.9950547      2.2364783      0.1672417      2.0010472     -2.7849221      2.5823601     16.8111068     10.1834579      0.0171275      0.0169148      0.0194576
      1.0571500    425.5160317     19.4337643     22.3677808      0.2708548      0.2521977      0.2082769     -0.0243979      1.5962468      0.9563211      2.0536707      0.1543040      1.6736863     -3.0063294      2.9163325     20.3934647     12.3398472      0.0152629      0.0150442      0.0174852
      1.0798414    434.6495877     19.4538953     22.3999532      0.2408609      0.2330504      0.1872117     -0.0195320      1.6000643      0.9175201      1.8706382      0.1410858      1.3662861     -3.2330631      3.3128419     24.7709598     15.3089683      0.0135205      0.0132772      0.0156988
      1.1030171    443.9780743     19.4703332     22.4262829      0.2118123      0.2143296      0.1673976     -0.0152139      1.6034686      0.8826179      1.6819141      0.1273540      1.1277961     -3.4071390      3.8036561     30.3107475     19.5669414      0.0119267      0.0115661      0.0140526
      1.1266874    453.5056866     19.4838861     22.4480345      0.1852455      0.1958489      0.1482888     -0.0114803      1.6064301      0.8495050      1.4949341      0.1135613      0.9148463     -3.4637992      4.4110533     36.2549357     25.5584367      0.0102893      0.0099073      0.0123650
      1.1508632    463.2367237     19.4944899     22.4650824      0.1615950      0.1778051      0.1308260     -0.0083438      1.6089870      0.8194799      1.3039279      0.0995129      0.6941606     -3.2628208      5.1838690     39.5993515     34.6573177      0.0087086      0.0083693      0.0106376
      1.1755553    473.1756052     19.5022686     22.4776065      0.1414255      0.1609980      0.1153826     -0.0059444      1.6111038      0.7935101      1.1153702      0.0856390      0.4883183     -2.8862019      6.2135820     40.9914861     49.3027820      0.0073083      0.0070071      0.0090012
      1.2007751    483.3269000     19.5075326     22.4860916      0.1247092      0.1452448      0.1014135     -0.0042413      1.6127536      0.7690556      0.9417212      0.0729234      0.3206498     -2.4544718      7.4771746     40.9331212     70.7081081      0.0060421      0.0058084      0.0073900
      1.2265345    493.6953712     19.5110015     22.4916883      0.1097062      0.1314355      0.0886220     -0.0030411      1.6139689      0.7498969      0.7963713      0.0621042      0.2209017     -1.8905671      9.0534055     37.1964414    102.7762526      0.0050533      0.0048061      0.0061851
      1.2528459    504.2860429     19.5134862     22.4956995      0.0962152      0.1188736      0.0775233     -0.0021634      1.6148221      0.7297272      0.6790124      0.0532654      0.1522783     -1.0990059     11.0291303     30.4595529    151.3241970      0.0042238      0.0039395      0.0052710
      1.2797227    515.1042922     19.5150798     22.4982734      0.0866187      0.1074835      0.0683579     -0.0015308      1.6154654      0.7151113      0.5696347      0.0452012      0.1011114     -0.5347304     13.5654741     29.2333483    228.3726123      0.0035570      0.0032709      0.0043451
      1.3071794    526.1559621     19.5161776     22.5000471      0.0789885      0.0965101      0.0600465     -0.0010845      1.6159407      0.6981975      0.4623122      0.0374405      0.0577403      0.0984508     17.3156350     27.6852646    377.7457643      0.0029202      0.0026169      0.0034741
      1.3352320    537.4474867     19.5166450     22.5008026      0.0722896      0.0865901      0.0527509     -0.0008431      1.6162870      0.6859987      0.3735264      0.0310598      0.0250785      0.5535952     22.6438900     26.3298870    661.0181996      0.0023293      0.0019563      0.0025884
      1.3638983    548.9860086     19.5169235     22.5012527      0.0659021      0.0779935      0.0465010     -0.0006786      1.6164933      0.6746369      0.2944721      0.0259707      0.0129609      0.6378573     28.0175406     21.0467028   1028.2097872      0.0018560      0.0014172      0.0019800
      1.3931979    560.7794629     19.5170180     22.5014054      0.0607304      0.0706090      0.0410837     -0.0005935      1.6166476      0.6651512      0.2135883      0.0213983      0.0077311      0.8259711     32.9086937     20.2241648   1538.7400502      0.0014545      0.0009394      0.0013030
      1.4231526    572.8366024     19.5171348     22.5015943      0.0560620      0.0644334      0.0368559     -0.0005261      1.6167260      0.6562137      0.1545598      0.0183575      0.0044516      0.7601397     34.7213981     14.7347970   1988.9238942      0.0010423      0.0005801      0.0008037
      1.4537860    585.1669460     19.5171342     22.5015932      0.0519114      0.0592449      0.0335994     -0.0004917      1.6167848      0.6466682      0.1100315      0.0164681      0.0007320      0.4642013     25.9347771      8.1002937   1601.6623256      0.0006467      0.0002905      0.0005327
      1.4851234    597.7806474     19.5171708     22.5016524      0.0484882      0.0549825      0.0308867     -0.0004736      1.6167970      0.6405795      0.0814787      0.0154339      0.0013441      0.2626200     10.3790887      5.9896429    638.5871444      0.0002940      0.0001211      0.0002737
      1.5171912    610.6883016     19.5171584     22.5016324      0.0455769      0.0512714      0.0285430     -0.0004525      1.6168189      0.6314382      0.0703307      0.0149287     -0.0011691      0.1577253      1.1490250      4.7215807     93.4585088      0.0001013      0.0000365      0.0001009
      1.5500160    623.9007202     19.5171502     22.5016191      0.0430731      0.0483050      0.0265864     -0.0004454      1.6168256      0.6275814      0.0687364      0.0148036     -0.0008461      0.0822125      0.1962526      2.1482121     58.7844674      0.0000612      0.0000106      0.0000674
      1.5836249    637.4287190     19.5171311     22.5015882      0.0408353      0.0456616      0.0248556     -0.0004316      1.6168276      0.6208612      0.0679674      0.0146454     -0.0019893      0.0210385      0.1831980      3.2466078     61.0838620      0.0000597      0.0000095      0.0000663
      1.6180443    651.2829498     19.5171044     22.5015451      0.0388475      0.0433165      0.0233487     -0.0004196      1.6168424      0.6144355      0.0672576      0.0144949     -0.0012611     -0.0237653      0.1610718      2.1914373     65.4401357      0.0000601      0.0000094      0.0000666
      1.6533000    665.4738034     19.5170938     22.5015279      0.0370735      0.0412260      0.0220281     -0.0004091      1.6168412      0.6100751      0.0667830      0.0143916     -0.0015968     -0.0748921      0.1662297      3.7571363     67.7576915      0.0000604      0.0000093      0.0000671
      1.6894171    680.0113844     19.5170648     22.5014810      0.0354743      0.0393455      0.0208228     -0.0003975      1.6168487      0.6038165      0.0661135      0.0142427     -0.0010575     -0.1059948      0.1622082      2.9872384     71.0496556      0.0000607      0.0000094      0.0000673
      1.7264201    694.9055483     19.5170604     22.5014739      0.0340313      0.0376625      0.0197984     -0.0003875      1.6168380      0.6007261      0.0657510      0.0141725     -0.0018671     -0.1447026      0.1497529      3.6909872     71.8719006      0.0000611      0.0000093      0.0000677
      1.7643330    710.1659777     19.5170183     22.5014059      0.0327699      0.0361450      0.0188800     -0.0003809      1.6168530      0.5980983      0.0654980      0.0141072     -0.0016661     -0.1761339      0.1549510      2.8437748     72.4724186      0.0000616      0.0000094      0.0000679
      1.8031798    725.8022766     19.5170106     22.5013934      0.0315913      0.0348061      0.0180655     -0.0003702      1.6168504      0.5942153      0.0650509      0.0140177     -0.0026123     -0.2086145      0.1453007      2.9674428     75.3953119      0.0000617      0.0000095      0.0000680
      1.8429842    741.8240611     19.5169421     22.5012827      0.0305924      0.0336063      0.0174219     -0.0003676      1.6168617      0.5933436      0.0649496      0.0139974     -0.0049938     -0.2414127      0.1522873      5.3214727     75.9576301      0.0000620      0.0000096      0.0000682
      1.8837705    758.2410372     19.5168847     22.5011899      0.0296385      0.0325318      0.0168132     -0.0003592      1.6168690      0.5902278      0.0646139      0.0139232     -0.0049900     -0.2757463      0.1527135     -1.4381086     78.3096123      0.0000621      0.0000096      0.0000682
      1.9255630    775.0630605     19.5167999     22.5010527      0.0288226      0.0315611      0.0163384     -0.0003540      1.6168995      0.5880892      0.0643807      0.0138723     -0.0069544     -0.3004944      0.1529139     -1.4554331     78.0882074      0.0000622      0.0000097      0.0000679
      1.9683869    792.3001787     19.5167073     22.5009031      0.0280965      0.0308209      0.0159285     -0.0003520      1.6169164      0.5877975      0.0643364      0.0138662     -0.0058968     -0.3354084      0.1518995      5.4365172     80.3845955      0.0000624      0.0000098      0.0000682
      2.0122674    809.9626601     19.5166317     22.5007808      0.0273832      0.0301035      0.0155699     -0.0003463      1.6169379      0.5865973      0.0642203      0.0138361     -0.0069698     -0.3581198      0.1606434     -1.6527499     82.4004721      0.0000624      0.0000098      0.0000682
      2.0572309    828.0610126     19.5165297     22.5006158      0.0268496      0.0294409      0.0153398     -0.0003469      1.6169656      0.5884447      0.0644188      0.0138797     -0.0048870     -0.3728714      0.1540222      7.0474768     77.2686897      0.0000622      0.0000098      0.0000679
      2.1033040    846.6059975     19.5164954     22.5005604      0.0262496      0.0288484      0.0151143     -0.0003419      1.6169707      0.5871709      0.0642797      0.0138499     -0.0035708     -0.3903980      0.1433596     10.3570041     79.8549738      0.0000622      0.0000098      0.0000677
      2.1505141    865.6086386     19.5164295     22.5004539      0.0258636      0.0282828      0.0149606     -0.0003433      1.6169840      0.5900028      0.0645633      0.0139193     -0.0027509     -0.3946568      0.1276998     -8.5107608     76.6404641      0.0000621      0.0000098      0.0000673
      2.1988892    885.0802308     19.5164225     22.5004426      0.0254423      0.0278428      0.0148617     -0.0003432      1.6169784      0.5913558      0.0647088      0.0139517     -0.0012742     -0.4103284      0.1189869     17.3613816     75.4869936      0.0000618      0.0000098      0.0000670
      2.2484581    905.0323471     19.5163938     22.5003962      0.0251141      0.0274382      0.0147513     -0.0003431      1.6169789      0.5936090      0.0649644      0.0140044      0.0000191     -0.4064119      0.1076165      6.9742055     77.1376630      0.0000614      0.0000097      0.0000665
      2.2992503    925.4768462     19.5164181     22.5004353      0.0247862      0.0271313      0.0146603     -0.0003458      1.6169730      0.5953081      0.0651502      0.0140445      0.0005526     -0.4054158      0.1087307     -5.7926617     73.6988447      0.0000611      0.0000097      0.0000662
      2.3512960    946.4258791     19.5163872     22.5003854      0.0245111      0.0269553      0.0145787     -0.0003474      1.6169728      0.5990952      0.0655460      0.0141348     -0.0044959     -0.4090084      0.1268737     -5.1190236     72.9708093      0.0000607      0.0000097      0.0000659
      2.4046261    967.8918968     19.5163319     22.5002960      0.0242575      0.0267082      0.0145870     -0.0003503      1.6169831      0.6003811      0.0657014      0.0141644     -0.0002297     -0.4051612      0.1064608     19.8948834     73.3891717      0.0000602      0.0000096      0.0000653
      2.4592723    989.8876577     19.5163728     22.5003621      0.0239714      0.0264841      0.0144988     -0.0003497      1.6169661      0.5999621      0.0656482      0.0141554      0.0016641     -0.3933812      0.1064159     -1.2953110     71.9926473      0.0000595      0.0000095      0.0000642
      2.5152670   1012.4262349     19.5163730     22.5003624      0.0237262      0.0261815      0.0145746     -0.0003472      1.6169629      0.5975988      0.0653837      0.0140998      0.0025457     -0.3875810      0.1165944      2.2823480     73.1401383      0.0000588      0.0000094      0.0000634
      2.5726436   1035.5210240     19.5164438     22.5004770      0.0234847      0.0261090      0.0145525     -0.0003500      1.6169195      0.5970172      0.0653329      0.0140859      0.0035588     -0.3852839      0.1051391     15.4739551     73.3977151      0.0000581      0.0000093      0.0000627
      2.6314361   1059.1857515     19.5164682     22.5005164      0.0233653      0.0260050      0.0146491     -0.0003548      1.6169013      0.5994210      0.0655991      0.0141427      0.0034038     -0.3709115      0.1032306      3.1873534     71.2720164      0.0000574      0.0000092      0.0000618
      2.6916796   1083.4344823     19.5165457     22.5006416      0.0231555      0.0258226      0.0146482     -0.0003535      1.6168742      0.5968840      0.0653332      0.0140818      0.0053282     -0.3816021      0.1111364     10.9591231     71.6674262      0.0000566      0.0000091      0.0000610
      2.7534097   1108.2816287     19.5165848     22.5007050      0.0230731      0.0256810      0.0147513     -0.0003569      1.6168547      0.6000479      0.0656774      0.0141572     -0.0007596     -0.3690697      0.0998726     19.2635697     71.1500200      0.0000559      0.0000090      0.0000600
      2.8166632   1133.7419585     19.5165534     22.5006542      0.0230138      0.0256264      0.0147660     -0.0003617      1.6168494      0.6023804      0.0659067      0.0142149      0.0003124     -0.3537101      0.0895145      9.4904676     66.8586968      0.0000551      0.0000088      0.0000590
      2.8814777   1159.8306039     19.5165898     22.5007130      0.0229368      0.0255320      0.0148410     -0.0003611      1.6168304      0.6055824      0.0662587      0.0142906      0.0002191     -0.3463094      0.0842815    -13.0428935     66.7767087      0.0000541      0.0000087      0.0000581
      2.9478917   1186.5630707     19.5165492     22.5006473      0.0228927      0.0254876      0.0148721     -0.0003646      1.6168351      0.6090151      0.0666462      0.0143704     -0.0024573     -0.3450744      0.0869169    -23.8049558     65.3396134      0.0000533      0.0000086      0.0000571
      3.0159447   1213.9552471     19.5165392     22.5006312      0.0228898      0.0254612      0.0148751     -0.0003685      1.6168359      0.6105327      0.0668282      0.0144049     -0.0002133     -0.3387296      0.0828695      4.8999671     64.7877494      0.0000521      0.0000084      0.0000559
      3.0856772   1242.0234134     19.5165112     22.5005860      0.0227874      0.0255160      0.0148558     -0.0003683      1.6168412      0.6128375      0.0670641      0.0144607     -0.0059607     -0.3453176      0.0749190     21.5416201     62.0384649      0.0000512      0.0000083      0.0000549
      3.1571305   1270.7842509     19.5164023     22.5004098      0.0227100      0.0256291      0.0148145     -0.0003700      1.6168733      0.6121340      0.0669754      0.0144443     -0.0039814     -0.3534707      0.0848247      8.6415848     61.1621781      0.0000502      0.0000082      0.0000538
      3.2303471   1300.2548508     19.5163927     22.5003943      0.0227476      0.0255547      0.0149103     -0.0003724      1.6168651      0.6143477      0.0672235      0.0144958     -0.0034137     -0.3537065      0.0926518    -21.8398804     59.3765763      0.0000489      0.0000080      0.0000521
      3.3053705   1330.4527202     19.5162827     22.5002165      0.0226217      0.0257073      0.0148080     -0.0003710      1.6169012      0.6135907      0.0671471      0.0144766     -0.0083672     -0.3531521      0.0978272     -0.3052865     61.8050814      0.0000474      0.0000078      0.0000509
      3.3822453   1361.3957817     19.5161906     22.5000675      0.0225614      0.0256059      0.0148521     -0.0003702      1.6169261      0.6129652      0.0670719      0.0144622     -0.0046013     -0.3405114      0.0894563    -13.3295235     63.4271907      0.0000460      0.0000077      0.0000496
      3.4610170   1393.1023572     19.5161273     22.4999653      0.0225155      0.0256450      0.0149092     -0.0003704      1.6169397      0.6133622      0.0670977      0.0144729     -0.0067798     -0.3323736      0.0878544      0.9254816     62.9243609      0.0000446      0.0000075      0.0000479
      3.5417319   1425.5911124     19.5159984     22.4997568      0.0224388      0.0254841      0.0149604     -0.0003671      1.6169757      0.6138930      0.0671435      0.0144851     -0.0089719     -0.3516779      0.1103941     -1.3181535     64.2420776      0.0000430      0.0000074      0.0000458
      3.6244369   1458.8809222     19.5159172     22.4996255      0.0223767      0.0251892      0.0150253     -0.0003612      1.6169983      0.6120172      0.0669390      0.0144396     -0.0006312     -0.3566820      0.1336246     -0.6973475     65.2805142      0.0000414      0.0000072      0.0000440
      3.7091788   1492.9905768     19.5159556     22.4996876      0.0222789      0.0251579      0.0149438     -0.0003605      1.6169739      0.6093329      0.0666492      0.0143765      0.0019030     -0.3464411      0.1251963    -18.7170553     66.4119951      0.0000395      0.0000071      0.0000422
      3.7960025   1527.9382008     19.5159433     22.4996676      0.0223538      0.0250090      0.0150754     -0.0003597      1.6169727      0.6144112      0.0672027      0.0144971     -0.0016508     -0.3323341      0.1032230      1.7079470     64.5016955      0.0000379      0.0000070      0.0000405
      3.8849488   1563.7401969     19.5159190     22.4996285      0.0222086      0.0252087      0.0149144     -0.0003586      1.6169772      0.6106080      0.0667884      0.0144065     -0.0024847     -0.3322691      0.1211086      6.8288579     64.5406783      0.0000357      0.0000069      0.0000386
      3.9760498   1600.4094731     19.5158744     22.4995562      0.0222592      0.0248510      0.0150851     -0.0003528      1.6169931      0.6135841      0.0671105      0.0144767     -0.0031788     -0.3284114      0.1238906     20.3893466     63.7040145      0.0000337      0.0000068      0.0000362
